file,original,transformed,n,n_observed,unique_original,unique_transformed,same_missingness,increasing_weak_order,decreasing_weak_order,median_scale,max_relative_scaling_error
GE_HH-Analysis_AllHHs.dta,Mh1_10_housevalue_BL,Mh1_10_housevalue_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_10_housevalue_trim_BL,Mh1_10_housevalue_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_10_housevalue_wins_BL,Mh1_10_housevalue_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_11_landvalue_BL,Mh1_11_landvalue_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_11_landvalue_trim_BL,Mh1_11_landvalue_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_11_landvalue_wins_BL,Mh1_11_landvalue_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_12_loans_BL,Mh1_12_loans_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_12_loans_trim_BL,Mh1_12_loans_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_13_loansgiven_BL,Mh1_13_loansgiven_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_13_loansgiven_trim_BL,Mh1_13_loansgiven_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_13_loansgiven_wins_BL,Mh1_13_loansgiven_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_1_livestock_BL,Mh1_1_livestock_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_1_livestock_trim_BL,Mh1_1_livestock_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_1_livestock_wins_BL,Mh1_1_livestock_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_2_agtools_BL,Mh1_2_agtools_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_2_agtools_trim_BL,Mh1_2_agtools_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_2_agtools_wins_BL,Mh1_2_agtools_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_3_furniture_BL,Mh1_3_furniture_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_3_furniture_trim_BL,Mh1_3_furniture_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_3_furniture_wins_BL,Mh1_3_furniture_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_4_radiotv_BL,Mh1_4_radiotv_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_4_radiotv_trim_BL,Mh1_4_radiotv_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mh1_4_radiotv_wins_BL,Mh1_4_radiotv_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mlandprice_BL,Mlandprice_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mlandprice_wins_BL,Mlandprice_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_BL,Mp1_assets_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_home_BL,Mp1_assets_home_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_home_trim_BL,Mp1_assets_home_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_home_wins_BL,Mp1_assets_home_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_trim2_BL,Mp1_assets_trim2_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_trim_BL,Mp1_assets_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_wins2_BL,Mp1_assets_wins2_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp1_assets_wins_BL,Mp1_assets_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_2_nonagprofit_BL,Mp3_2_nonagprofit_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_2_nonagprofit_trim_BL,Mp3_2_nonagprofit_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_2_nonagprofit_wins_BL,Mp3_2_nonagprofit_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_3_wageearnings_BL,Mp3_3_wageearnings_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_3_wageearnings_trim_BL,Mp3_3_wageearnings_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_3_wageearnings_wins_BL,Mp3_3_wageearnings_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_totincome_BL,Mp3_totincome_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_totincome_trim_BL,Mp3_totincome_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp3_totincome_wins_BL,Mp3_totincome_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_2_nonagrevenue_BL,Mp4_2_nonagrevenue_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_2_nonagrevenue_trim_BL,Mp4_2_nonagrevenue_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_2_nonagrevenue_wins_BL,Mp4_2_nonagrevenue_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_4_totcosts_BL,Mp4_4_totcosts_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_4_totcosts_trim_BL,Mp4_4_totcosts_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_4_totcosts_wins_BL,Mp4_4_totcosts_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_5_agcosts_BL,Mp4_5_agcosts_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_5_agcosts_trim_BL,Mp4_5_agcosts_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_5_agcosts_wins_BL,Mp4_5_agcosts_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_6_nonagcosts_BL,Mp4_6_nonagcosts_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_6_nonagcosts_trim_BL,Mp4_6_nonagcosts_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_6_nonagcosts_wins_BL,Mp4_6_nonagcosts_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_totrevenue_BL,Mp4_totrevenue_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_totrevenue_trim_BL,Mp4_totrevenue_trim_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mp4_totrevenue_wins_BL,Mp4_totrevenue_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mtotval_hhassets_BL,Mtotval_hhassets_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,Mtotval_hhassets_wins_BL,Mtotval_hhassets_wins_PPP_BL,8239,8239,2,2,True,True,False,1.0,0.0
GE_HH-Analysis_AllHHs.dta,amttransrec,amttransrec_PPP,8239,8239,858,858,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrecHH_f4,amttransrecHH_f4_PPP,8239,8239,843,843,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrecHH_f4_wins,amttransrecHH_f4_wins_PPP,8239,8239,788,788,True,True,False,0.021510002136230468,3.1528049812300906e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_GD,amttransrec_GD_PPP,8239,8239,88,88,True,True,False,0.021510002136230468,3.183120367423037e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_HH,amttransrec_HH_PPP,8239,8239,843,843,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_f4,amttransrec_f4_PPP,8239,8239,1131,1131,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_mostrecent,amttransrec_mostrecent_PPP,8239,7034,954,954,True,True,False,0.021510002136230468,5.274885410572052e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_noGD_translist,amttransrec_noGD_translist_PPP,8239,8239,877,877,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_svy,amttransrec_svy_PPP,8239,8239,1092,1092,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,amttransrec_wins,amttransrec_wins_PPP,8239,8239,813,813,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Analysis_AllHHs.dta,amttranssent,amttranssent_PPP,8239,8239,437,437,True,True,False,0.021510002136230468,2.187889545318584e-08
GE_HH-Analysis_AllHHs.dta,amttranssentHH_f4,amttranssentHH_f4_PPP,8239,8044,444,444,True,True,False,0.021510002136230468,2.19515320524163e-08
GE_HH-Analysis_AllHHs.dta,amttranssentHH_f4_neg,amttranssentHH_f4_neg_PPP,8239,8044,444,444,True,True,False,0.021510002136230468,2.19515320524163e-08
GE_HH-Analysis_AllHHs.dta,amttranssentHH_f4_wins,amttranssentHH_f4_wins_PPP,8239,8044,396,396,True,True,False,0.021510002136230468,3.346137171065347e-08
GE_HH-Analysis_AllHHs.dta,amttranssent_f4,amttranssent_f4_PPP,8239,8239,444,444,True,True,False,0.021510002136230468,1.5988423600405037e-08
GE_HH-Analysis_AllHHs.dta,amttranssent_mostrecent,amttranssent_mostrecent_PPP,8239,4859,397,397,True,True,False,0.021510002136230468,1.7250667568858066e-08
GE_HH-Analysis_AllHHs.dta,amttranssent_svy,amttranssent_svy_PPP,8239,8239,438,438,True,True,False,0.021510002136230468,2.187889545318584e-08
GE_HH-Analysis_AllHHs.dta,amttranssent_wins,amttranssent_wins_PPP,8239,8239,389,389,True,True,False,0.021510002136230468,4.729207471845136e-08
GE_HH-Analysis_AllHHs.dta,assets_agtools,assets_agtools_PPP,8239,8232,316,316,True,True,False,0.021510002136230468,2.364603735922568e-08
GE_HH-Analysis_AllHHs.dta,assets_agtools_wins,assets_agtools_wins_PPP,8239,8232,260,260,True,True,False,0.021510002136230468,3.378005200101205e-08
GE_HH-Analysis_AllHHs.dta,assets_livestock,assets_livestock_PPP,8239,8232,1074,1074,True,True,False,0.021510002136230468,3.048821314168034e-08
GE_HH-Analysis_AllHHs.dta,assets_livestock_wins,assets_livestock_wins_PPP,8239,8232,1000,1000,True,True,False,0.021510002136230468,3.340689997676998e-08
GE_HH-Analysis_AllHHs.dta,assets_nonprod,assets_nonprod_PPP,8239,8232,2114,2114,True,True,False,0.021510002183618013,3.187713061285838e-08
GE_HH-Analysis_AllHHs.dta,assets_nonprod_wins,assets_nonprod_wins_PPP,8239,8232,2037,2037,True,True,False,0.021510002199283316,4.8322478834290906e-08
GE_HH-Analysis_AllHHs.dta,assets_pot_prod,assets_pot_prod_PPP,8239,8232,1689,1689,True,True,False,0.021510002136230468,1.5080713923786106e-08
GE_HH-Analysis_AllHHs.dta,assets_pot_prod_wins,assets_pot_prod_wins_PPP,8239,8232,1608,1608,True,True,False,0.021510002136230468,4.350501298588358e-08
GE_HH-Analysis_AllHHs.dta,assets_prod_nonag,assets_prod_nonag_PPP,8239,8232,841,841,True,True,False,0.021510002136230468,4.5142431853242834e-08
GE_HH-Analysis_AllHHs.dta,assets_prod_nonag_wins,assets_prod_nonag_wins_PPP,8239,8232,762,762,True,True,False,0.021510002136230468,4.948428057441506e-08
GE_HH-Analysis_AllHHs.dta,durables_exp,durables_exp_PPP,8239,8225,540,540,True,True,False,0.021510002136230468,8.512573320496524e-09
GE_HH-Analysis_AllHHs.dta,durables_exp_pc,durables_exp_pc_PPP,8239,8225,856,856,True,True,False,0.021510002136230468,7.39355819582038e-09
GE_HH-Analysis_AllHHs.dta,durables_exp_pc_trim,durables_exp_pc_trim_PPP,8239,8147,811,811,True,True,False,0.021510002136230468,3.546905520013592e-08
GE_HH-Analysis_AllHHs.dta,durables_exp_pc_wins,durables_exp_pc_wins_PPP,8239,8225,811,811,True,True,False,0.021510002136230468,3.546905520013592e-08
GE_HH-Analysis_AllHHs.dta,durables_exp_trim,durables_exp_trim_PPP,8239,8144,493,493,True,True,False,0.021510002136230468,3.299446913713854e-08
GE_HH-Analysis_AllHHs.dta,durables_exp_wins,durables_exp_wins_PPP,8239,8225,493,493,True,True,False,0.021510002136230468,3.299446913713854e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue,h1_10_housevalue_PPP,8239,8188,191,191,True,True,False,0.021510002136230468,1.6911645233421057e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue_BL,h1_10_housevalue_PPP_BL,8239,8239,201,201,True,True,False,0.021510002136230468,1.7781819717396975e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue_trim,h1_10_housevalue_trim_PPP,8239,8115,176,176,True,True,False,0.021510002136230468,1.915328997111718e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue_trim_BL,h1_10_housevalue_trim_PPP_BL,8239,8239,192,192,True,True,False,0.021510002136230468,1.631576553095167e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue_wins,h1_10_housevalue_wins_PPP,8239,8188,176,176,True,True,False,0.021510002136230468,1.915328997111718e-08
GE_HH-Analysis_AllHHs.dta,h1_10_housevalue_wins_BL,h1_10_housevalue_wins_PPP_BL,8239,8239,192,192,True,True,False,0.021510002136230468,1.631576553095167e-08
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue,h1_11_landvalue_PPP,8239,8230,2459,2449,True,False,False,0.02151000217013889,2.5418978378411907e-08
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue_BL,h1_11_landvalue_PPP_BL,8239,8239,2019,2012,True,False,False,0.02151000198143116,1.1927317441698007e-09
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue_trim,h1_11_landvalue_trim_PPP,8239,8150,2393,2383,True,False,False,0.02151000217013889,3.8562307799131904e-08
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue_trim_BL,h1_11_landvalue_trim_PPP_BL,8239,8239,1956,1949,True,False,False,0.021510002175013483,3.8266260431905974e-08
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue_wins,h1_11_landvalue_wins_PPP,8239,8230,2393,2383,True,False,False,0.02151000217013889,3.8562307799131904e-08
GE_HH-Analysis_AllHHs.dta,h1_11_landvalue_wins_BL,h1_11_landvalue_wins_PPP_BL,8239,8239,1956,1949,True,False,False,0.021510001987301946,4.505202936004448e-08
GE_HH-Analysis_AllHHs.dta,h1_12_loans,h1_12_loans_PPP,8239,8228,332,332,True,True,False,0.021510002136230468,3.0402046390117764e-08
GE_HH-Analysis_AllHHs.dta,h1_12_loans_BL,h1_12_loans_PPP_BL,8239,8239,269,269,True,True,False,0.021510002136230468,1.4606157079430102e-08
GE_HH-Analysis_AllHHs.dta,h1_12_loans_trim,h1_12_loans_trim_PPP,8239,8148,290,290,True,True,False,0.021510002136230468,3.1035423300118926e-08
GE_HH-Analysis_AllHHs.dta,h1_12_loans_trim_BL,h1_12_loans_trim_PPP_BL,8239,8239,224,224,True,True,False,0.021510002136230468,3.8205238254632246e-08
GE_HH-Analysis_AllHHs.dta,h1_12_loans_wins,h1_12_loans_wins_PPP,8239,8228,290,290,True,True,False,0.021510002136230468,3.1035423300118926e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven,h1_13_loansgiven_PPP,8239,8227,114,114,True,True,False,0.021510002136230468,3.546905603883852e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven_BL,h1_13_loansgiven_PPP_BL,8239,8239,98,98,True,True,False,0.021510002136230468,3.941005978033148e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven_trim,h1_13_loansgiven_trim_PPP,8239,8152,92,92,True,True,False,0.021510002136230468,4.4336319000169896e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven_trim_BL,h1_13_loansgiven_trim_PPP_BL,8239,8239,77,77,True,True,False,0.021510002136230468,2.860407644702588e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven_wins,h1_13_loansgiven_wins_PPP,8239,8227,92,92,True,True,False,0.021510002136230468,4.4336319000169896e-08
GE_HH-Analysis_AllHHs.dta,h1_13_loansgiven_wins_BL,h1_13_loansgiven_wins_PPP_BL,8239,8239,77,77,True,True,False,0.021510002136230468,2.860407644702588e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock,h1_1_livestock_PPP,8239,8232,1074,1074,True,True,False,0.021510002136230468,3.048821314168034e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock_BL,h1_1_livestock_PPP_BL,8239,8239,1021,1021,True,True,False,0.021510002136230468,1.494414968253664e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock_trim,h1_1_livestock_trim_PPP,8239,8151,1008,1008,True,True,False,0.021510002136230468,4.930675842838913e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock_trim_BL,h1_1_livestock_trim_PPP_BL,8239,8239,959,959,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock_wins,h1_1_livestock_wins_PPP,8239,8232,1008,1008,True,True,False,0.021510002136230468,4.930675842838913e-08
GE_HH-Analysis_AllHHs.dta,h1_1_livestock_wins_BL,h1_1_livestock_wins_PPP_BL,8239,8239,959,959,True,True,False,0.021510002136230468,5.3844586922653386e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools,h1_2_agtools_PPP,8239,8232,316,316,True,True,False,0.021510002136230468,2.364603735922568e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools_BL,h1_2_agtools_PPP_BL,8239,8239,305,305,True,True,False,0.021510002136230468,2.203821674568211e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools_trim,h1_2_agtools_trim_PPP,8239,8150,273,273,True,True,False,0.021510002136230468,4.696251399013006e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools_trim_BL,h1_2_agtools_trim_PPP_BL,8239,8239,269,269,True,True,False,0.0215100018731479,3.8982337807348404e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools_wins,h1_2_agtools_wins_PPP,8239,8232,273,273,True,True,False,0.021510002136230468,4.696251399013006e-08
GE_HH-Analysis_AllHHs.dta,h1_2_agtools_wins_BL,h1_2_agtools_wins_PPP_BL,8239,8239,269,269,True,True,False,0.021510002136230468,2.8262194939280934e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture,h1_3_furniture_PPP,8239,8232,1749,1749,True,True,False,0.021510002199283316,3.4776609631368524e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture_BL,h1_3_furniture_PPP_BL,8239,8239,1438,1438,True,True,False,0.021510002322313263,5.644617248356328e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture_trim,h1_3_furniture_trim_PPP,8239,8151,1676,1676,True,True,False,0.021510002199283316,4.4317537213886806e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture_trim_BL,h1_3_furniture_trim_PPP_BL,8239,8239,1377,1377,True,True,False,0.02151000234493731,3.212598629583054e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture_wins,h1_3_furniture_wins_PPP,8239,8232,1676,1676,True,True,False,0.021510002193024968,4.406687886889413e-08
GE_HH-Analysis_AllHHs.dta,h1_3_furniture_wins_BL,h1_3_furniture_wins_PPP_BL,8239,8239,1377,1377,True,True,False,0.021510002115739703,3.568995793253525e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv,h1_4_radiotv_PPP,8239,8232,251,251,True,True,False,0.021510002136230468,3.142827690071933e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv_BL,h1_4_radiotv_PPP_BL,8239,8239,190,190,True,True,False,0.021510002136230468,2.364603735922568e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv_trim,h1_4_radiotv_trim_PPP,8239,8151,208,208,True,True,False,0.021510002136230468,4.3654221546571285e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv_trim_BL,h1_4_radiotv_trim_PPP_BL,8239,8239,161,161,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv_wins,h1_4_radiotv_wins_PPP,8239,8232,208,208,True,True,False,0.021510002136230468,4.3654221546571285e-08
GE_HH-Analysis_AllHHs.dta,h1_4_radiotv_wins_BL,h1_4_radiotv_wins_PPP_BL,8239,8239,161,161,True,True,False,0.021510002136230468,2.8954330566032842e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth,h2_1_foodcons_12mth_PPP,8239,8225,1375,1375,True,True,False,0.02151000211764162,3.640296052954402e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth_pc,h2_1_foodcons_12mth_pc_PPP,8239,8225,2893,2893,True,True,False,0.021510001959786657,2.037599551076975e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth_pc_trim,h2_1_foodcons_12mth_pc_trim_PPP,8239,8143,2819,2819,True,True,False,0.021510001959156602,5.6357626285014405e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth_pc_wins,h2_1_foodcons_12mth_pc_wins_PPP,8239,8225,2819,2819,True,True,False,0.021510001960461014,5.6305686304886406e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth_trim,h2_1_foodcons_12mth_trim_PPP,8239,8143,1298,1298,True,True,False,0.02151000211764162,4.1220565417115035e-08
GE_HH-Analysis_AllHHs.dta,h2_1_foodcons_12mth_wins,h2_1_foodcons_12mth_wins_PPP,8239,8225,1298,1298,True,True,False,0.02151000211764162,4.1220565417115035e-08
GE_HH-Analysis_AllHHs.dta,h2_3_temptgoods_12,h2_3_temptgoods_12_PPP,8239,8224,191,191,True,True,False,0.02151000181833903,2.552697127118341e-08
GE_HH-Analysis_AllHHs.dta,h2_3_temptgoods_12_pc,h2_3_temptgoods_12_pc_PPP,8239,8224,336,336,True,True,False,0.021510002136230468,3.685096695094731e-08
GE_HH-Analysis_AllHHs.dta,h2_3_temptgoods_12_pc_trim,h2_3_temptgoods_12_pc_trim_PPP,8239,8143,284,284,True,True,False,0.021510002136230468,3.358811937163884e-08
