"replication","dimension","method","metric","value"
80,250,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.00963333333333294
80,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.050435046885919
80,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",0.00976666666666698
81,250,"ordinary_x2_minus_ordinary_x1","mae",-0.03671933690015
81,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.0107942791106786
81,250,"ordinary_x2_minus_ordinary_x1","mse",-0.026133061893227
81,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
81,250,"ordinary_x2_minus_ordinary_x1","regret",0.0099342415844308
81,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.133233333333333
81,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.00993424158443101
81,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.133233333333333
82,250,"ordinary_x2_minus_ordinary_x1","mae",-0.021050840907935
82,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.0032629783821656
82,250,"ordinary_x2_minus_ordinary_x1","mse",-0.00780519925085901
82,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
82,250,"ordinary_x2_minus_ordinary_x1","regret",0.0040934506024661
82,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.156033333333333
82,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.00409345060246702
82,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.154033333333334
83,250,"ordinary_x2_minus_ordinary_x1","mae",0.0414817110087
83,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.0139439396700098
83,250,"ordinary_x2_minus_ordinary_x1","mse",0.026765910915482
83,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
83,250,"ordinary_x2_minus_ordinary_x1","regret",0.0310122891398713
83,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0566
83,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.031012289139872
83,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.057933333333333
84,250,"ordinary_x2_minus_ordinary_x1","mae",0.025400424581657
84,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.0001325791709955
84,250,"ordinary_x2_minus_ordinary_x1","mse",0.01932760267175
84,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
84,250,"ordinary_x2_minus_ordinary_x1","regret",0.0416166809465839
84,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.032266666666667
84,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.041616680946584
84,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.028933333333334
85,250,"ordinary_x2_minus_ordinary_x1","mae",-0.04860979988468
85,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0009955601806004
85,250,"ordinary_x2_minus_ordinary_x1","mse",-0.027793799336617
85,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
85,250,"ordinary_x2_minus_ordinary_x1","regret",-0.0210599959005416
85,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.2362
85,250,"ordinary_x2_minus_ordinary_x1","value_gain",0.021059995900541
85,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.2362
86,250,"ordinary_x2_minus_ordinary_x1","mae",-0.040819515042443
86,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.00048794422524619
86,250,"ordinary_x2_minus_ordinary_x1","mse",-0.022163378591654
86,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
86,250,"ordinary_x2_minus_ordinary_x1","regret",-0.0232606157412854
86,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.232866666666666
86,250,"ordinary_x2_minus_ordinary_x1","value_gain",0.023260615741286
86,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.235133333333334
87,250,"ordinary_x2_minus_ordinary_x1","mae",0.029533936344607
87,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0141709769413327
87,250,"ordinary_x2_minus_ordinary_x1","mse",0.023983745076656
87,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
87,250,"ordinary_x2_minus_ordinary_x1","regret",0.046920483507711
87,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.00509999999999999
87,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.046920483507711
87,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.005033333333333
88,250,"ordinary_x2_minus_ordinary_x1","mae",0.044294171781979
88,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.0043878018093042
88,250,"ordinary_x2_minus_ordinary_x1","mse",0.030482153495647
88,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
88,250,"ordinary_x2_minus_ordinary_x1","regret",0.0469301328617785
88,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0117
88,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.046930132861779
88,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.011566666666667
89,250,"ordinary_x2_minus_ordinary_x1","mae",0.030814152430584
89,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.00321307764535271
89,250,"ordinary_x2_minus_ordinary_x1","mse",0.023800384090614
89,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
89,250,"ordinary_x2_minus_ordinary_x1","regret",0.0370297665269658
89,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.034033333333333
89,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.037029766526966
89,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.034033333333334
9,250,"ordinary_x2_minus_ordinary_x1","mae",-0.021465804837549
9,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.00708931334920263
9,250,"ordinary_x2_minus_ordinary_x1","mse",-0.00760500106475101
9,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
9,250,"ordinary_x2_minus_ordinary_x1","regret",-0.0224236627412105
9,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.2295
9,250,"ordinary_x2_minus_ordinary_x1","value_gain",0.022423662741211
9,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.234033333333333
90,250,"ordinary_x2_minus_ordinary_x1","mae",-0.051515113850766
90,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0110756745334922
90,250,"ordinary_x2_minus_ordinary_x1","mse",-0.033823444112417
90,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
90,250,"ordinary_x2_minus_ordinary_x1","regret",-0.0054134738278195
90,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.1785
90,250,"ordinary_x2_minus_ordinary_x1","value_gain",0.00541347382781904
90,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.179233333333333
91,250,"ordinary_x2_minus_ordinary_x1","mae",0.034588561338108
91,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.003395904375794
91,250,"ordinary_x2_minus_ordinary_x1","mse",0.01931317935874
91,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
91,250,"ordinary_x2_minus_ordinary_x1","regret",0.048850941595686
91,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.002033333333334
91,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.048850941595686
91,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.002033333333333
92,250,"ordinary_x2_minus_ordinary_x1","mae",0.00722148172536297
92,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.00445223118427054
92,250,"ordinary_x2_minus_ordinary_x1","mse",0.00564277201480098
92,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
92,250,"ordinary_x2_minus_ordinary_x1","regret",0.0446847273854166
92,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.013866666666667
92,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.044684727385416
92,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.013866666666666
93,250,"ordinary_x2_minus_ordinary_x1","mae",-0.065794256793465
93,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.00496628882205651
93,250,"ordinary_x2_minus_ordinary_x1","mse",-0.0446532129496397
93,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
93,250,"ordinary_x2_minus_ordinary_x1","regret",0.0398684854645501
93,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0263
93,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.03986848546455
93,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.028766666666667
94,250,"ordinary_x2_minus_ordinary_x1","mae",0.047210240824215
94,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0092419826244306
94,250,"ordinary_x2_minus_ordinary_x1","mse",0.032937267398316
94,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
94,250,"ordinary_x2_minus_ordinary_x1","regret",0.0267556696697232
94,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0713
94,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.026755669669723
94,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.0713
95,250,"ordinary_x2_minus_ordinary_x1","mae",-0.00227789721778199
95,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0190377224100159
95,250,"ordinary_x2_minus_ordinary_x1","mse",0.000500002593602
95,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
95,250,"ordinary_x2_minus_ordinary_x1","regret",0.0295442621444219
95,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.066033333333334
95,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.029544262144422
95,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.066633333333333
96,250,"ordinary_x2_minus_ordinary_x1","mae",-0.060626762312393
96,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.00307914909044912
96,250,"ordinary_x2_minus_ordinary_x1","mse",-0.036210044034325
96,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
96,250,"ordinary_x2_minus_ordinary_x1","regret",0.0294083818648748
96,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0697
96,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.029408381864875
96,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.069033333333334
97,250,"ordinary_x2_minus_ordinary_x1","mae",-0.033457557646361
97,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0022991582087134
97,250,"ordinary_x2_minus_ordinary_x1","mse",-0.018758381176519
97,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
97,250,"ordinary_x2_minus_ordinary_x1","regret",0.0152260801884167
97,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.109166666666666
97,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.015226080188417
97,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.109166666666667
98,250,"ordinary_x2_minus_ordinary_x1","mae",0.010177227370718
98,250,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0037512673155549
98,250,"ordinary_x2_minus_ordinary_x1","mse",0.00649349569471699
98,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
98,250,"ordinary_x2_minus_ordinary_x1","regret",0.0200163044327984
98,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0909
98,250,"ordinary_x2_minus_ordinary_x1","value_gain",-0.020016304432798
98,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.091833333333333
99,250,"ordinary_x2_minus_ordinary_x1","mae",-0.109139797239159
99,250,"ordinary_x2_minus_ordinary_x1","mean_error",0.00118981095418456
99,250,"ordinary_x2_minus_ordinary_x1","mse",-0.06511245172328
99,250,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
99,250,"ordinary_x2_minus_ordinary_x1","regret",-0.0228440857722681
99,250,"ordinary_x2_minus_ordinary_x1","treatment_share",0.241233333333333
99,250,"ordinary_x2_minus_ordinary_x1","value_gain",0.022844085772268
99,250,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.241233333333334
1,500,"ordinary_x2_minus_ordinary_x1","mae",0.041515084981433
1,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0118613665071194
1,500,"ordinary_x2_minus_ordinary_x1","mse",0.047281202047193
1,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
1,500,"ordinary_x2_minus_ordinary_x1","regret",0.0483921449412357
1,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.000233333333333086
1,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.048392144941235
1,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.000633333333332986
10,500,"ordinary_x2_minus_ordinary_x1","mae",0.104950270999094
10,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0059440047027781
10,500,"ordinary_x2_minus_ordinary_x1","mse",0.075169100431437
10,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
10,500,"ordinary_x2_minus_ordinary_x1","regret",0.044767705215454
10,500,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.0204
10,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.044767705215454
10,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",0.00800000000000001
100,500,"ordinary_x2_minus_ordinary_x1","mae",-0.016842439942529
100,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.000962380054069002
100,500,"ordinary_x2_minus_ordinary_x1","mse",0.018994425751009
100,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
100,500,"ordinary_x2_minus_ordinary_x1","regret",-0.0230237289799479
100,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.245433333333333
100,500,"ordinary_x2_minus_ordinary_x1","value_gain",0.023023728979948
100,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.2445
11,500,"ordinary_x2_minus_ordinary_x1","mae",0.022174762868232
11,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0177502803459445
11,500,"ordinary_x2_minus_ordinary_x1","mse",0.024003785381647
11,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
11,500,"ordinary_x2_minus_ordinary_x1","regret",0.0440846113282385
11,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0206666666666671
11,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.04408461132824
11,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.020533333333334
12,500,"ordinary_x2_minus_ordinary_x1","mae",0.018711108751864
12,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0039562747902348
12,500,"ordinary_x2_minus_ordinary_x1","mse",0.028831942491363
12,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
12,500,"ordinary_x2_minus_ordinary_x1","regret",0.0169571959671683
12,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.1062
12,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.016957195967169
12,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.106733333333333
13,500,"ordinary_x2_minus_ordinary_x1","mae",0.112129697565384
13,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0026959489225346
13,500,"ordinary_x2_minus_ordinary_x1","mse",0.086070650309505
13,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
13,500,"ordinary_x2_minus_ordinary_x1","regret",0.0522529874281235
13,500,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.00260000000000005
13,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.052252987428126
13,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",0.00920000000000001
14,500,"ordinary_x2_minus_ordinary_x1","mae",0.043904859330009
14,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.00051442731055419
14,500,"ordinary_x2_minus_ordinary_x1","mse",0.039548244533211
14,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
14,500,"ordinary_x2_minus_ordinary_x1","regret",0.0395453865199227
14,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.024933333333333
14,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.039545386519923
14,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.028466666666667
15,500,"ordinary_x2_minus_ordinary_x1","mae",0.028293805180611
15,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0149982575875798
15,500,"ordinary_x2_minus_ordinary_x1","mse",0.031963733843912
15,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
15,500,"ordinary_x2_minus_ordinary_x1","regret",0.038649720794723
15,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0667
15,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.038649720794723
15,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.054033333333333
16,500,"ordinary_x2_minus_ordinary_x1","mae",0.00320592259246
16,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0321807362886086
16,500,"ordinary_x2_minus_ordinary_x1","mse",0.00814773805497901
16,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
16,500,"ordinary_x2_minus_ordinary_x1","regret",0.0468191846405708
16,500,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.0173
16,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.04681918464057
16,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",0.00816666666666699
17,500,"ordinary_x2_minus_ordinary_x1","mae",0.062953388454476
17,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0194291878574315
17,500,"ordinary_x2_minus_ordinary_x1","mse",0.053829178030728
17,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
17,500,"ordinary_x2_minus_ordinary_x1","regret",0.046896702640162
17,500,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.00366666666666604
17,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.046896702640162
17,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",0
18,500,"ordinary_x2_minus_ordinary_x1","mae",0.00345567284409298
18,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0185870009072124
18,500,"ordinary_x2_minus_ordinary_x1","mse",0.00779819753007799
18,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
18,500,"ordinary_x2_minus_ordinary_x1","regret",0.0465801718840593
18,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.008566666666667
18,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.04658017188406
18,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.008566666666667
19,500,"ordinary_x2_minus_ordinary_x1","mae",0.04298783822827
19,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0150381661807539
19,500,"ordinary_x2_minus_ordinary_x1","mse",0.041974594625129
19,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
19,500,"ordinary_x2_minus_ordinary_x1","regret",0.0362587644486126
19,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0491666666666669
19,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.036258764448612
19,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.048833333333334
2,500,"ordinary_x2_minus_ordinary_x1","mae",0.038768797268486
2,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.00578972399316884
2,500,"ordinary_x2_minus_ordinary_x1","mse",0.046392437530383
2,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
2,500,"ordinary_x2_minus_ordinary_x1","regret",0.0343060173183634
2,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.047166666666666
2,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.034306017318364
2,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.047833333333333
20,500,"ordinary_x2_minus_ordinary_x1","mae",0.093125049279949
20,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0086148264955169
20,500,"ordinary_x2_minus_ordinary_x1","mse",0.068714063972601
20,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
20,500,"ordinary_x2_minus_ordinary_x1","regret",0.0409389888891903
20,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.00553333333333306
20,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.040938988889191
20,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.013666666666666
21,500,"ordinary_x2_minus_ordinary_x1","mae",0.025954220097664
21,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0007564294525144
21,500,"ordinary_x2_minus_ordinary_x1","mse",0.032579336356218
21,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
21,500,"ordinary_x2_minus_ordinary_x1","regret",0.0447254198325593
21,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.037533333333333
21,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.04472541983256
21,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.026466666666667
22,500,"ordinary_x2_minus_ordinary_x1","mae",0.031005309716576
22,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0009869007278984
22,500,"ordinary_x2_minus_ordinary_x1","mse",0.036638854438327
22,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
22,500,"ordinary_x2_minus_ordinary_x1","regret",0.0435032792273234
22,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.00763333333333405
22,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.043503279227323
22,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.012366666666667
23,500,"ordinary_x2_minus_ordinary_x1","mae",0.034951439331753
23,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0262171033804339
23,500,"ordinary_x2_minus_ordinary_x1","mse",0.032083459126691
23,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
23,500,"ordinary_x2_minus_ordinary_x1","regret",0.0230687371454839
23,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.1048
23,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.023068737145483
23,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.0972
24,500,"ordinary_x2_minus_ordinary_x1","mae",0.00671659319513901
24,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0167645225407994
24,500,"ordinary_x2_minus_ordinary_x1","mse",0.025376814313536
24,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
24,500,"ordinary_x2_minus_ordinary_x1","regret",0.0192689224613255
24,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.102166666666666
24,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.019268922461326
24,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.1019
25,500,"ordinary_x2_minus_ordinary_x1","mae",0.053951049354385
25,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0043827279878763
25,500,"ordinary_x2_minus_ordinary_x1","mse",0.041656039905336
25,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
25,500,"ordinary_x2_minus_ordinary_x1","regret",0.0467398329873485
25,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.00109999999999999
25,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.046739832987348
25,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.00196666666666601
26,500,"ordinary_x2_minus_ordinary_x1","mae",0.022885561861645
26,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0037308386246295
26,500,"ordinary_x2_minus_ordinary_x1","mse",0.030706255317078
26,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
26,500,"ordinary_x2_minus_ordinary_x1","regret",0.0435556079338684
26,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.016233333333334
26,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.043555607933868
26,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.016566666666667
27,500,"ordinary_x2_minus_ordinary_x1","mae",0.051600417263022
27,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.00603490812580679
27,500,"ordinary_x2_minus_ordinary_x1","mse",0.045746629513845
27,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
27,500,"ordinary_x2_minus_ordinary_x1","regret",0.0392669708057959
27,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.00773333333333304
27,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.039266970805796
27,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.018533333333334
28,500,"ordinary_x2_minus_ordinary_x1","mae",0.00797013360607302
28,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.00275320903620428
28,500,"ordinary_x2_minus_ordinary_x1","mse",0.028685502977575
28,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
28,500,"ordinary_x2_minus_ordinary_x1","regret",0.0279485790818655
28,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.088366666666667
28,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.027948579081866
28,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.0807
29,500,"ordinary_x2_minus_ordinary_x1","mae",0.035190791195311
29,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0073800597942082
29,500,"ordinary_x2_minus_ordinary_x1","mse",0.035730678635244
29,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
29,500,"ordinary_x2_minus_ordinary_x1","regret",0.0463775620851881
29,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.001033333333334
29,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.046377562085188
29,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.004033333333334
3,500,"ordinary_x2_minus_ordinary_x1","mae",0.053070633486156
3,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.00191315664244
3,500,"ordinary_x2_minus_ordinary_x1","mse",0.047974001234861
3,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
3,500,"ordinary_x2_minus_ordinary_x1","regret",0.0427483818071562
3,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0295
3,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.042748381807156
3,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.0263
30,500,"ordinary_x2_minus_ordinary_x1","mae",0.059365138933094
30,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0012309459079748
30,500,"ordinary_x2_minus_ordinary_x1","mse",0.047216195621226
30,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
30,500,"ordinary_x2_minus_ordinary_x1","regret",0.0474578447140461
30,500,"ordinary_x2_minus_ordinary_x1","treatment_share",-0.000233333333332975
30,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.047457844714046
30,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.00109999999999999
31,500,"ordinary_x2_minus_ordinary_x1","mae",0.099169799851546
31,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0058370573789774
31,500,"ordinary_x2_minus_ordinary_x1","mse",0.075370087970768
31,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
31,500,"ordinary_x2_minus_ordinary_x1","regret",0.0517728497660253
31,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0071
31,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.051772849766026
31,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.00110000000000002
32,500,"ordinary_x2_minus_ordinary_x1","mae",0.015195573541779
32,500,"ordinary_x2_minus_ordinary_x1","mean_error",-0.0021401794529489
32,500,"ordinary_x2_minus_ordinary_x1","mse",0.030861853291962
32,500,"ordinary_x2_minus_ordinary_x1","oracle_gain",0
32,500,"ordinary_x2_minus_ordinary_x1","regret",0.0259304844933644
32,500,"ordinary_x2_minus_ordinary_x1","treatment_share",0.0661
32,500,"ordinary_x2_minus_ordinary_x1","value_gain",-0.025930484493366
32,500,"ordinary_x2_minus_ordinary_x1","wrong_sign",-0.071966666666667
33,500,"ordinary_x2_minus_ordinary_x1","mae",0.074315980435256
33,500,"ordinary_x2_minus_ordinary_x1","mean_error",0.0049472314096482
