replication,dimension,subgroup,true_mean,x1_mean,x2_mean,sign_reversal,strong_sign_reversal
7,40,x1_low__x2_low,0.0999710775129348,0.0461635889126435,0.156471739111527,0,0
7,100,x1_high__x2_high,0.299978758791282,0.454852432654611,0.100908871586553,0,0
7,100,x1_high__x2_low,1.40027962253213,1.00453484378813,1.01643984253591,0,0
7,100,x1_low__x2_high,-1.00006074571005,-0.688407032855455,-0.701747370191466,0,0
7,100,x1_low__x2_low,0.0999710775129348,-0.0807883179821642,0.269760606962138,1,0
7,250,x1_high__x2_high,0.299978758791282,0.549044331800674,-0.0388115619510447,1,0
7,250,x1_high__x2_low,1.40027962253213,0.877936839105278,0.856828720510221,0,0
7,250,x1_low__x2_high,-1.00006074571005,-0.556780535190241,-0.529994357588953,0,0
7,250,x1_low__x2_low,0.0999710775129348,-0.172183660027788,0.406112927817223,1,1
7,500,x1_high__x2_high,0.299978758791282,0.57236503256239,-0.0901990967080469,1,0
7,500,x1_high__x2_low,1.40027962253213,0.791926972443147,0.74528702280573,0,0
7,500,x1_low__x2_high,-1.00006074571005,-0.445694508451101,-0.41119362029306,0,0
7,500,x1_low__x2_low,0.0999710775129348,-0.216821079714119,0.45498064040801,1,1
8,40,x1_high__x2_high,0.299888332173721,0.475344298000814,0.356082272889551,0,0
8,40,x1_high__x2_low,1.39955320589992,1.35589622836247,1.38610213426757,0,0
8,40,x1_low__x2_high,-1.00026712747228,-0.782758859328787,-0.820432727935166,0,0
8,40,x1_low__x2_low,0.0997567163771231,-0.0814933706624987,0.0426676269946872,1,0
8,100,x1_high__x2_high,0.299888332173721,0.597810521357254,0.230229680636317,0,0
8,100,x1_high__x2_low,1.39955320589992,1.23029423132026,1.25263190887952,0,0
8,100,x1_low__x2_high,-1.00026712747228,-0.668182167885573,-0.698114179289584,0,0
8,100,x1_low__x2_low,0.0997567163771231,-0.189433096416603,0.175401538770943,1,1
8,250,x1_high__x2_high,0.299888332173721,0.709131907661664,0.0829390487561249,0,0
8,250,x1_high__x2_low,1.39955320589992,1.0867800828245,1.0444178357595,0,0
8,250,x1_low__x2_high,-1.00026712747228,-0.550909280300664,-0.522326381402808,0,0
8,250,x1_low__x2_low,0.0997567163771231,-0.272234243064499,0.339830771531272,1,1
8,500,x1_high__x2_high,0.299888332173721,0.734149981415869,0.0135623707555683,0,0
8,500,x1_high__x2_low,1.39955320589992,0.994358426649369,0.877589951737885,0,0
8,500,x1_low__x2_high,-1.00026712747228,-0.47016806994207,-0.381161712494223,0,0
8,500,x1_low__x2_low,0.0997567163771231,-0.286808642372155,0.429770823696511,1,1
9,40,x1_high__x2_high,0.300177021907611,0.434814936612838,0.338951913142854,0,0
9,40,x1_high__x2_low,1.40008584436062,1.24271938757298,1.2514750332466,0,0
9,40,x1_low__x2_high,-0.999295152836976,-0.839082282645251,-0.870724846071869,0,0
9,40,x1_low__x2_low,0.10019735405607,0.00587807019109621,0.133737815357362,0,0
9,100,x1_high__x2_high,0.300177021907611,0.550417638555225,0.207338779865995,0,0
9,100,x1_high__x2_low,1.40008584436062,1.11965812485721,1.12850766997572,0,0
9,100,x1_low__x2_high,-0.999295152836976,-0.718293122559464,-0.738542653082888,0,0
9,100,x1_low__x2_low,0.10019735405607,-0.11152224405191,0.258928336888663,1,1
9,250,x1_high__x2_high,0.300177021907611,0.660457750411145,0.0614476317556044,0,0
9,250,x1_high__x2_low,1.40008584436062,0.976033278804214,0.951989887255728,0,0
9,250,x1_low__x2_high,-0.999295152836976,-0.588451624395203,-0.556719398255927,0,0
9,250,x1_low__x2_low,0.10019735405607,-0.214243488930974,0.400945436595031,1,1
9,500,x1_high__x2_high,0.300177021907611,0.673401246394792,-0.0172229227842719,1,0
9,500,x1_high__x2_low,1.40008584436062,0.890303942677741,0.816588553628653,0,0
9,500,x1_low__x2_high,-0.999295152836976,-0.487543274736317,-0.409904808111699,0,0
9,500,x1_low__x2_low,0.10019735405607,-0.244727357364459,0.471743606116723,1,1
10,40,x1_high__x2_high,0.300154619502776,0.277587157503496,0.156454866600005,0,0
