"replication","data_seed","forest_seed","cell_id","panel","multiplicity","trees","mtry_rule","actual_mtry","n_train","noise_sd","method","metric","value"
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2507
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.303566666666667
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0417333333333333
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.380695594013878
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0782060091198701
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.406646294881589
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.308268999062877
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.144728800611154
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.265813598166539
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00169574724441073
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.309964746307287
10,20270820,20290820,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.334095591854427
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_correlation",0.992114509833909
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_rank_correlation",0.955190462060434
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","sign_reversal",0.0323333333333333
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","positive_to_negative",0.0025
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","negative_to_positive",0.0298333333333333
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","strong_reversal_010",7e-04
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","strong_reversal_025",0
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_estimated_margin_010",0.00086281276962899
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_estimated_margin_025",0
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_true_margin_010",0.017990832696715
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","reversal_given_true_margin_025",0.00334686956133696
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.0215049656226127
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0092436974789916
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00343611941630595
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.00678298897764291
10,20270820,20290820,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","mean_absolute_prediction_change",0.0789287429225747
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","cate_correlation",0.86531377396031
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","cate_rank_correlation",0.782668739029632
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","sign_reversal",0.293033333333333
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","positive_to_negative",0.0433333333333333
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","negative_to_positive",0.2497
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","strong_reversal_010",0.159933333333333
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","strong_reversal_025",0.00406666666666667
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_estimated_margin_010",0.239421157684631
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_estimated_margin_025",0.00818901866022285
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_true_margin_010",0.191596638655462
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","reversal_given_true_margin_025",0.0580124057298407
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_wrong_sign_true_margin_010",0.143582887700535
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0512987012987013
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00133874782453479
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0593511535543755
10,20270820,20290820,"cell_09","larger_sample",8,2000,"fixed_6",6,10000,1,"ordinary","mean_absolute_prediction_change",0.260212069703722
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_correlation",0.812344202553235
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","cate_rank_correlation",0.7761798126642
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","sign_reversal",0.434666666666667
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","positive_to_negative",0.1828
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","negative_to_positive",0.251866666666667
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_010",0.253366666666667
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","strong_reversal_025",0.0139333333333333
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_010",0.339330357142857
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_estimated_margin_025",0.027538045984584
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_010",0.352902979373568
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","reversal_given_true_margin_025",0.244723102324959
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_wrong_sign_true_margin_010",0.144614209320092
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x2_wrong_sign_true_margin_010",0.210656990068755
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x1_wrong_sign_true_margin_025",0.00102637333214334
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","x2_wrong_sign_true_margin_025",0.245749475657102
10,20270820,20290820,"cell_10","noise_robustness",8,2000,"fixed_6",6,3000,0.5,"ordinary","mean_absolute_prediction_change",0.299232315567085
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","cate_correlation",0.58954848403024
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","cate_rank_correlation",0.744834022497371
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","sign_reversal",0.4597
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","positive_to_negative",0.225133333333333
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","negative_to_positive",0.234566666666667
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","strong_reversal_010",0.390566666666667
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","strong_reversal_025",0.137333333333333
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_estimated_margin_010",0.438494068335766
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_estimated_margin_025",0.219932739016708
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_true_margin_010",0.390794499618029
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","reversal_given_true_margin_025",0.301441385157749
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_wrong_sign_true_margin_010",0.136554621848739
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x2_wrong_sign_true_margin_010",0.261726508785332
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x1_wrong_sign_true_margin_025",0.00321299477888348
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","x2_wrong_sign_true_margin_025",0.304565130081664
10,20270820,20290820,"cell_11","noise_robustness",8,2000,"fixed_6",6,3000,2,"ordinary","mean_absolute_prediction_change",0.363263294791232
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","cate_correlation",1
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","cate_rank_correlation",1
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","sign_reversal",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","positive_to_negative",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","negative_to_positive",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","strong_reversal_010",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","strong_reversal_025",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_estimated_margin_010",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_estimated_margin_025",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_true_margin_010",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","reversal_given_true_margin_025",0
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_wrong_sign_true_margin_010",0.00912910618792972
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x2_wrong_sign_true_margin_010",0.00912910618792972
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x1_wrong_sign_true_margin_025",0.00548886608059262
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","x2_wrong_sign_true_margin_025",0.00548886608059262
10,20270820,20290820,"cell_12","invariant_check",16,2000,"fixed_6",6,3000,1,"class_sampled","mean_absolute_prediction_change",0
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.939002161957117
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.890434582555594
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.142133333333333
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0019
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.140233333333333
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.0087
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.0111643425442724
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.0848923604496094
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.00262082444918266
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.0866069727567156
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.00186702228995999
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00333155650319829
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.000888415067519545
11,20270821,20290821,"cell_01","dose_response",1,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.150153468254501
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.888253861999
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.81901213420468
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2173
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0016
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2157
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.0634
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.077493481095176
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.125242903410173
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.00244314143567875
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.125090493427319
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.00114307487140408
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.001954513148543
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.00102167732764748
11,20270821,20290821,"cell_02","dose_response",2,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.212567780475426
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.826030152783153
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.80247559035164
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2333
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0044
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2289
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.187633333333333
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.00276666666666667
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.209318756507512
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0054897810701766
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.135301962278529
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.00626332622601279
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.132101352638598
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.00350542960563917
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00244314143567875
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.00399786780383795
11,20270821,20290821,"cell_03","dose_response",4,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.273419258955357
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.771261618939365
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.790962532193514
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2455
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0121333333333333
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.233366666666667
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.2234
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0171
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.277734035058638
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0333354993826759
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.146694608496857
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0167910447761194
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.133968374928558
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0128024385597257
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.001954513148543
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0149253731343284
11,20270821,20290821,"cell_04","dose_response",8,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.319641829722165
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.711969530739941
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.779271810873413
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.283666666666667
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0490666666666667
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2346
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.231933333333333
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0465333333333333
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.309657320872274
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0860931236509405
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.189636121165936
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0661869225302061
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.134844732329968
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0548675938273957
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00230987917555082
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0639658848614073
11,20270821,20290821,"cell_05","dose_response",16,2000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.362239363208447
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.770039689286111
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.787224748080472
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2473
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0149666666666667
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.232333333333333
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.221033333333333
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0171
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.275763120685353
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.033300876338851
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.149399885692513
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0204335465529495
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.133473042484283
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.016155458182511
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00182125088841507
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.0187899786780384
11,20270821,20290821,"cell_06","tree_robustness",8,800,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.322476955912451
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","cate_correlation",0.764251991350309
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","cate_rank_correlation",0.792032587425814
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","sign_reversal",0.2464
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","positive_to_negative",0.0131
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","negative_to_positive",0.2333
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_010",0.224133333333333
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","strong_reversal_025",0.0179
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_010",0.279293873312565
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_estimated_margin_025",0.0348475016223232
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_010",0.147685273385407
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","reversal_given_true_margin_025",0.0179904051172708
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_010",0.134273194894266
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_010",0.0134882834825681
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x1_wrong_sign_true_margin_025",0.00235429992892679
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","x2_wrong_sign_true_margin_025",0.015724946695096
11,20270821,20290821,"cell_07","tree_robustness",8,5000,"fixed_6",6,3000,1,"ordinary","mean_absolute_prediction_change",0.324084607367689
11,20270821,20290821,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_correlation",0.99409667089805
11,20270821,20290821,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","cate_rank_correlation",0.988381827248869
11,20270821,20290821,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","sign_reversal",0.0228333333333333
11,20270821,20290821,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","positive_to_negative",1e-04
11,20270821,20290821,"cell_08","default_mtry",8,2000,"grf_default",27,3000,1,"ordinary","negative_to_positive",0.0227333333333333
