"replication","data_seed","forest_seed","scenario","method","n_train","n_test","raw_dimension","fitted_dimension","semantic_dimension","mtry","budget_share","maximum_absolute_prediction_difference","cate_rmse","cate_correlation","cate_rank_correlation","representation_cate_correlation","representation_rank_correlation","assignment_switching","top_set_overlap","policy_value","policy_regret","policy_value_difference","regret_difference","share_group_a_treated","share_group_b_treated"
6,20270814,20280814,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.169388567518463,0.389796045733938,0.830181719807405,0.656621186906024,0.99408841890838,0.969239271538266,0.00646666666666667,0.968181072658685,0.275647989030442,0.013150937299556,0.000402491503191882,-0.000402491503191882,0.925166666666667,0.0323333333333333
6,20270814,20280814,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.169388567518463,0.389796045733938,0.830181719807405,0.656621186906024,0.99408841890838,0.969239271538266,0.00646666666666667,0.968181072658685,0.275647989030442,0.013150937299556,0.000402491503191882,-0.000402491503191882,0.925166666666667,0.0323333333333333
6,20270814,20280814,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.174427943636333,0.372086822804635,0.841680830058057,0.657417366149575,0.99244161666634,0.968937356420153,0.00853333333333333,0.95822454308094,0.277198799715493,0.0116001266145042,0.00195330218824369,-0.00195330218824369,0.935833333333333,0.0255
6,20270814,20280814,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
6,20270814,20280814,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.348281701896034,0.3195978114811,0.867977298373346,0.666077733752086,0.986090952893607,0.957131044296812,0.0096,0.953125,0.277844769940132,0.0109541563898654,0.00259927241288249,-0.00259927241288249,0.940166666666667,0.0231666666666667
6,20270814,20280814,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.348281701896034,0.3195978114811,0.867977298373346,0.666077733752086,0.986090952893607,0.957131044296812,0.0096,0.953125,0.277844769940132,0.0109541563898654,0.00259927241288249,-0.00259927241288249,0.940166666666667,0.0231666666666667
6,20270814,20280814,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.383572492060135,0.314140314976997,0.867513551150063,0.658463660751182,0.984578814155653,0.95584861472161,0.0102,0.950268161872257,0.277721478306533,0.0110774480234649,0.00247598077928296,-0.00247598077928296,0.941166666666667,0.0213333333333333
6,20270814,20280814,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
6,20270814,20280814,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.349657685570034,0.323496635629424,0.862793904618048,0.641488389063432,0.987246746976764,0.961209942459567,0.00953333333333333,0.953442943187368,0.277969577268348,0.0108293490616501,0.00272407974109778,-0.00272407974109778,0.940666666666667,0.023
6,20270814,20280814,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.321789147049751,0.323764280583845,0.869218119834978,0.654008555181787,0.984684840456748,0.950638718250488,0.00953333333333333,0.953442943187368,0.278517212372374,0.0102817139576234,0.00327171484512445,-0.00327171484512445,0.940833333333333,0.0253333333333333
6,20270814,20280814,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.411156030992789,0.307749172408177,0.870031221814033,0.657379046912643,0.983101932970784,0.95586555766474,0.0109333333333333,0.946787800129786,0.27825242563335,0.0105465006966479,0.00300692810609998,-0.00300692810609998,0.9435,0.0206666666666667
6,20270814,20280814,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.390744072255807,0.811593135540554,0.658625421464695,1,1,0,1,0.274170864723151,0.0146280616068469,0,0,0.914,0.0396666666666667
7,20270815,20280815,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.374443838666526,0.869456467688461,0.678180935921979,1,1,0,1,0.286777755148241,0.00300358355128316,0,0,0.972,0.0206666666666667
7,20270815,20280815,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.374443838666526,0.869456467688461,0.678180935921979,1,1,0,1,0.286777755148241,0.00300358355128316,0,0,0.972,0.0206666666666667
7,20270815,20280815,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.374443838666526,0.869456467688461,0.678180935921979,1,1,0,1,0.286777755148241,0.00300358355128316,0,0,0.972,0.0206666666666667
7,20270815,20280815,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
7,20270815,20280815,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.191935393619292,0.353780615124224,0.862337618425705,0.651134589736816,0.992779362414725,0.976898772848999,0.00493333333333333,0.975633849193283,0.285801652080969,0.00397968661855552,-0.00097610306727236,0.00097610306727236,0.974166666666667,0.0133333333333333
7,20270815,20280815,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.374443838666526,0.869456467688461,0.678180935921979,1,1,0,1,0.286777755148241,0.00300358355128316,0,0,0.972,0.0206666666666667
7,20270815,20280815,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.235647024527445,0.342472152934005,0.868070823612816,0.659581831106646,0.993605076427374,0.977394141696216,0.00506666666666667,0.974983541803818,0.285888976716871,0.0038923619826533,-0.000888778431370141,0.000888778431370141,0.976,0.0113333333333333
7,20270815,20280815,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
7,20270815,20280815,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.186842686370033,0.384998275633002,0.863034151116501,0.657961528535957,0.986601598512274,0.974296978494108,0.0145333333333333,0.929880990672242,0.286094442174814,0.00368689652471083,-0.000683312973427663,0.000683312973427663,0.945833333333333,0.052
7,20270815,20280815,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.186842686370033,0.384998275633002,0.863034151116501,0.657961528535957,0.986601598512274,0.974296978494108,0.0145333333333333,0.929880990672242,0.286094442174814,0.00368689652471083,-0.000683312973427663,0.000683312973427663,0.945833333333333,0.052
7,20270815,20280815,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.155712842656963,0.367282327565657,0.873169326762211,0.671429493463366,0.990032639480275,0.974781973011091,0.00646666666666667,0.968181072658685,0.287117892068381,0.00266344663114382,0.000340136920139344,-0.000340136920139344,0.967166666666667,0.0288333333333333
7,20270815,20280815,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
7,20270815,20280815,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.151262537430805,0.371690991175321,0.88115018219323,0.67603189961648,0.991242848392349,0.973605461359117,0.00513333333333333,0.974658548625967,0.287192457462402,0.00258888123712264,0.00041470231416052,-0.00041470231416052,0.978166666666667,0.0143333333333333
7,20270815,20280815,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.151262537430805,0.371690991175321,0.88115018219323,0.67603189961648,0.991242848392349,0.973605461359117,0.00513333333333333,0.974658548625967,0.287192457462402,0.00258888123712264,0.00041470231416052,-0.00041470231416052,0.978166666666667,0.0143333333333333
7,20270815,20280815,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.175790236223955,0.35540347429336,0.884607328423579,0.677255422045839,0.990166836667938,0.970689177371432,0.00626666666666667,0.969149983590417,0.287472218344167,0.00230912035535713,0.000694463195926032,-0.000694463195926032,0.981166666666667,0.0118333333333333
7,20270815,20280815,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
7,20270815,20280815,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.344374775050726,0.301635794018135,0.895268967175587,0.677214944522683,0.987568153609785,0.965257925794731,0.00626666666666667,0.969149983590417,0.28794999767488,0.00183134102464466,0.0011722425266385,-0.0011722425266385,0.982666666666667,0.0121666666666667
7,20270815,20280815,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.344374775050726,0.301635794018135,0.895268967175587,0.677214944522683,0.987568153609785,0.965257925794731,0.00626666666666667,0.969149983590417,0.28794999767488,0.00183134102464466,0.0011722425266385,-0.0011722425266385,0.982666666666667,0.0121666666666667
7,20270815,20280815,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.420460183955716,0.294378405797289,0.892158928069838,0.678683064080315,0.983850276345762,0.961937677299931,0.00646666666666667,0.968181072658685,0.287543619832238,0.00223771886728669,0.000765864683996476,-0.000765864683996476,0.982666666666667,0.0103333333333333
7,20270815,20280815,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
7,20270815,20280815,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.35360532468121,0.30303177689439,0.894646919783033,0.674401983203558,0.98783987944243,0.963642840464936,0.00553333333333333,0.972710833470327,0.287822985887903,0.00195835281162177,0.0010452307396614,-0.0010452307396614,0.982,0.0125
7,20270815,20280815,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.339296783486788,0.304849840089409,0.896776023664931,0.67668288199587,0.98695993861454,0.961295014095217,0.006,0.970443349753695,0.28797669739341,0.00180464130611491,0.00119894224516826,-0.00119894224516826,0.98,0.0158333333333333
7,20270815,20280815,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.453679707449019,0.289825006591171,0.891436850573408,0.670658093247842,0.981267453648308,0.955865639055406,0.0066,0.967535661583866,0.287727020606295,0.0020543180932297,0.000949265458053461,-0.000949265458053461,0.985333333333333,0.00766666666666667
7,20270815,20280815,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.372692323830653,0.868427312602681,0.661285876159207,1,1,0,1,0.286041303619161,0.00374003508036352,0,0,0.970166666666667,0.0196666666666667
8,20270816,20280816,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.393200834167343,0.85904822072481,0.685351051011723,1,1,0,1,0.279772340135464,0.00970210373165309,0,0,0.8735,0.118666666666667
8,20270816,20280816,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.393200834167343,0.85904822072481,0.685351051011723,1,1,0,1,0.279772340135464,0.00970210373165309,0,0,0.8735,0.118666666666667
8,20270816,20280816,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.393200834167343,0.85904822072481,0.685351051011723,1,1,0,1,0.279772340135464,0.00970210373165309,0,0,0.8735,0.118666666666667
8,20270816,20280816,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
8,20270816,20280816,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.199768358730205,0.374281591431418,0.852532357614745,0.680659004319399,0.991120866851192,0.981130339037256,0.00833333333333333,0.959183673469388,0.280356621281171,0.00911782258594629,0.0005842811457068,-0.0005842811457068,0.884833333333333,0.106666666666667
8,20270816,20280816,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.393200834167343,0.85904822072481,0.685351051011723,1,1,0,1,0.279772340135464,0.00970210373165309,0,0,0.8735,0.118666666666667
8,20270816,20280816,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.258404471221133,0.356113993378442,0.864859467993796,0.688035690157817,0.988530761353623,0.978579976798867,0.0113333333333333,0.944894651539708,0.282141344606338,0.00733309926077896,0.00236900447087413,-0.00236900447087413,0.896333333333333,0.1
8,20270816,20280816,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
8,20270816,20280816,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.174857107791376,0.398294519289508,0.856399223350843,0.683062125622514,0.984007042199582,0.972846610119163,0.014,0.932367149758454,0.277471165744599,0.012003278122518,-0.00230117439086491,0.00230117439086491,0.848833333333333,0.141
8,20270816,20280816,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.174857107791376,0.398294519289508,0.856399223350843,0.683062125622514,0.984007042199582,0.972846610119163,0.014,0.932367149758454,0.277471165744599,0.012003278122518,-0.00230117439086491,0.00230117439086491,0.848833333333333,0.141
8,20270816,20280816,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.173823248460523,0.384053853005268,0.863862591715299,0.682445023286717,0.985875549299596,0.97412507977125,0.0108666666666667,0.947103683271134,0.278740265644628,0.0107341782224893,-0.00103207449083625,0.00103207449083625,0.855666666666667,0.1385
8,20270816,20280816,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
8,20270816,20280816,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.211294147451325,0.391528230858907,0.87447213987804,0.693932187000369,0.989088101426725,0.979206666574674,0.0104666666666667,0.94900113691733,0.28118211684896,0.00829232701815663,0.00140977671349646,-0.00140977671349646,0.8865,0.108
8,20270816,20280816,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.211294147451325,0.391528230858907,0.87447213987804,0.693932187000369,0.989088101426725,0.979206666574674,0.0104666666666667,0.94900113691733,0.28118211684896,0.00829232701815663,0.00140977671349646,-0.00140977671349646,0.8865,0.108
8,20270816,20280816,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.214169412304786,0.371958565853043,0.886182200978757,0.69727882888631,0.986363616611077,0.976836479624929,0.0135333333333333,0.934547799451878,0.282564318966488,0.00691012490062909,0.002791978831024,-0.002791978831024,0.900166666666667,0.0971666666666667
8,20270816,20280816,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
8,20270816,20280816,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.369475063372967,0.313556812489866,0.900545301287222,0.698542302901047,0.975864440133773,0.952925579729917,0.0098,0.952171791117618,0.281791567541621,0.00768287632549608,0.00201922740615701,-0.00201922740615701,0.8835,0.116166666666667
8,20270816,20280816,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.369475063372967,0.313556812489866,0.900545301287222,0.698542302901047,0.975864440133773,0.952925579729917,0.0098,0.952171791117618,0.281791567541621,0.00768287632549608,0.00201922740615701,-0.00201922740615701,0.8835,0.116166666666667
8,20270816,20280816,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.432671781087912,0.300591846369103,0.902757252560086,0.697767670483297,0.971790862906979,0.94350925640701,0.0125333333333333,0.93923723335488,0.282311365012196,0.00716307885492057,0.00253902487673252,-0.00253902487673252,0.892,0.1075
8,20270816,20280816,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
8,20270816,20280816,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.363229906106717,0.315185192234789,0.898508498293047,0.683208051767564,0.97697572241574,0.952905217146339,0.00946666666666667,0.953760989905568,0.281435831552452,0.00803861231466441,0.00166349141698868,-0.00166349141698868,0.879666666666667,0.119833333333333
8,20270816,20280816,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.362795436637072,0.319081258435176,0.897989420299105,0.684079473982755,0.973572901244664,0.947907836841231,0.0102,0.950268161872257,0.281001570849548,0.00847287301756933,0.00122923071408376,-0.00122923071408376,0.874833333333333,0.1245
8,20270816,20280816,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.480867870744452,0.293444788176625,0.905277874176017,0.686969154512188,0.96417729853478,0.918778585984421,0.0123333333333333,0.940177849636217,0.282161826026955,0.00731261784016168,0.00238948589149141,-0.00238948589149141,0.889166666666667,0.110833333333333
8,20270816,20280816,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.393742707631183,0.863828837988473,0.690336259303485,1,1,0,1,0.279890244108025,0.00958419975909147,0,0,0.8685,0.125666666666667
9,20270817,20280817,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.380441145256153,0.827990108031983,0.638081418610757,1,1,0,1,0.276728471648616,0.0123637300314819,0,0,0.902333333333333,0.067
9,20270817,20280817,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.380441145256153,0.827990108031983,0.638081418610757,1,1,0,1,0.276728471648616,0.0123637300314819,0,0,0.902333333333333,0.067
9,20270817,20280817,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.380441145256153,0.827990108031983,0.638081418610757,1,1,0,1,0.276728471648616,0.0123637300314819,0,0,0.902333333333333,0.067
9,20270817,20280817,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
9,20270817,20280817,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.183912676744265,0.368533939676049,0.813449673233595,0.628255933970507,0.994451433697391,0.976781046654645,0.00953333333333333,0.953442943187368,0.273885519466901,0.015206682213197,-0.0028429521817151,0.0028429521817151,0.896833333333333,0.0608333333333333
9,20270817,20280817,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.380441145256153,0.827990108031983,0.638081418610757,1,1,0,1,0.276728471648616,0.0123637300314819,0,0,0.902333333333333,0.067
9,20270817,20280817,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.21411900397585,0.361966607378157,0.819622470254509,0.635760967584623,0.994498726489483,0.976868327343187,0.0098,0.952171791117618,0.274647948524786,0.0144442531553113,-0.00208052312382945,0.00208052312382945,0.905666666666667,0.0523333333333333
9,20270817,20280817,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
9,20270817,20280817,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.165373719862152,0.388082335040941,0.829234708268575,0.630004136310671,0.989963071905981,0.974760225271956,0.0151333333333333,0.927091697446603,0.277130966383298,0.0119612352967993,0.000402494734682624,-0.000402494734682624,0.879333333333333,0.0988333333333333
9,20270817,20280817,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.165373719862152,0.388082335040941,0.829234708268575,0.630004136310671,0.989963071905981,0.974760225271956,0.0151333333333333,0.927091697446603,0.277130966383298,0.0119612352967993,0.000402494734682624,-0.000402494734682624,0.879333333333333,0.0988333333333333
9,20270817,20280817,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.168053805491584,0.375131419999791,0.835562504964858,0.63543083116959,0.992210977634705,0.974654861724283,0.0127333333333333,0.938297528670651,0.27731553055918,0.0117766711209177,0.000587058910564153,-0.000587058910564153,0.8845,0.0925
9,20270817,20280817,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
9,20270817,20280817,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.176836760930012,0.374739152119559,0.851964796489782,0.643000695337112,0.992995200138047,0.976210115505122,0.00826666666666667,0.959503592423253,0.27808290465458,0.011009297025518,0.00135443300596394,-0.00135443300596394,0.907666666666667,0.0661666666666667
9,20270817,20280817,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.176836760930012,0.374739152119559,0.851964796489782,0.643000695337112,0.992995200138047,0.976210115505122,0.00826666666666667,0.959503592423253,0.27808290465458,0.011009297025518,0.00135443300596394,-0.00135443300596394,0.907666666666667,0.0661666666666667
9,20270817,20280817,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.15956368761701,0.365677441992217,0.851884735389089,0.642329423999922,0.993354224331494,0.974789209063544,0.00786666666666667,0.961425302386401,0.278046053453846,0.0110461482262514,0.00131758180523051,-0.00131758180523051,0.909333333333333,0.0638333333333333
9,20270817,20280817,"complements","class_sampled",3000,30000,23,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
9,20270817,20280817,"raw_log_rank","ordinary",3000,30000,26,26,20,6,0.2,0.329123042406149,0.306277079202367,0.882972334953139,0.649897496148775,0.983770215642671,0.969818752339354,0.0105333333333333,0.948684637869438,0.278873329957237,0.0102188717228612,0.00214485830862071,-0.00214485830862071,0.918833333333333,0.0553333333333333
9,20270817,20280817,"raw_log_rank","exact_deduplication",3000,30000,26,26,20,6,0.2,0.329123042406149,0.306277079202367,0.882972334953139,0.649897496148775,0.983770215642671,0.969818752339354,0.0105333333333333,0.948684637869438,0.278873329957237,0.0102188717228612,0.00214485830862071,-0.00214485830862071,0.918833333333333,0.0553333333333333
9,20270817,20280817,"raw_log_rank","dimension_adjusted_mtry",3000,30000,26,26,20,8,0.2,0.365549849725488,0.296154022225437,0.88778476217977,0.655206766672896,0.980745366562342,0.966694784881216,0.0126,0.938923897237033,0.279195040094222,0.00989716158587595,0.00246656844560594,-0.00246656844560594,0.923833333333333,0.0503333333333333
9,20270817,20280817,"raw_log_rank","class_sampled",3000,30000,26,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
9,20270817,20280817,"routine_bundle","ordinary",3000,30000,35,35,20,6,0.2,0.349760117240555,0.301391028419413,0.887002455881818,0.64564115282049,0.981740735284119,0.964382348320425,0.0115333333333333,0.94394945731411,0.280018457099,0.00907374458109733,0.00328998545038456,-0.00328998545038456,0.920333333333333,0.0588333333333333
9,20270817,20280817,"routine_bundle","exact_deduplication",3000,30000,35,32,20,6,0.2,0.330572726403805,0.309530331212238,0.888219405391929,0.646711612175013,0.981037126408911,0.969040295480711,0.00973333333333333,0.95248942401562,0.280362973840971,0.00872922783912689,0.003634502192355,-0.003634502192355,0.914166666666667,0.0685
9,20270817,20280817,"routine_bundle","dimension_adjusted_mtry",3000,30000,35,35,20,11,0.2,0.415374181435818,0.2861408469993,0.894826388199442,0.655349382761944,0.97664942566507,0.959798267869554,0.0135333333333333,0.934547799451878,0.279296379049511,0.00979582263058693,0.00256790740089496,-0.00256790740089496,0.924166666666667,0.0501666666666667
9,20270817,20280817,"routine_bundle","class_sampled",3000,30000,35,20,20,6,0.2,0,0.385793030551605,0.820595625829063,0.628115815497018,1,1,0,1,0.275141795431218,0.0139504062488799,0,0,0.8945,0.0696666666666667
10,20270818,20280818,"canonical","ordinary",3000,30000,20,20,20,6,0.2,0,0.365675610206011,0.862601985630998,0.632427674202253,1,1,0,1,0.280868700023961,0.00771674300121694,0,0,0.9105,0.074
10,20270818,20280818,"canonical","exact_deduplication",3000,30000,20,20,20,6,0.2,0,0.365675610206011,0.862601985630998,0.632427674202253,1,1,0,1,0.280868700023961,0.00771674300121694,0,0,0.9105,0.074
10,20270818,20280818,"canonical","dimension_adjusted_mtry",3000,30000,20,20,20,6,0.2,0,0.365675610206011,0.862601985630998,0.632427674202253,1,1,0,1,0.280868700023961,0.00771674300121694,0,0,0.9105,0.074
10,20270818,20280818,"canonical","class_sampled",3000,30000,20,20,20,6,0.2,0,0.360935807579493,0.866610389481862,0.63536803784552,1,1,0,1,0.281181798918219,0.00740364410695904,0,0,0.905166666666667,0.0833333333333333
10,20270818,20280818,"administrative_aliases","ordinary",3000,30000,23,23,20,6,0.2,0.212579163873675,0.345337665085807,0.853996683595455,0.627460961951846,0.993721362010008,0.981093603614104,0.0104,0.949317738791423,0.278681248626453,0.0099041943987252,-0.00218745139750826,0.00218745139750826,0.914833333333333,0.0583333333333333
10,20270818,20280818,"administrative_aliases","exact_deduplication",3000,30000,23,20,20,6,0.2,0,0.365675610206011,0.862601985630998,0.632427674202253,1,1,0,1,0.280868700023961,0.00771674300121694,0,0,0.9105,0.074
10,20270818,20280818,"administrative_aliases","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.291725213205889,0.326490319930422,0.868851667896449,0.632935575924151,0.993326481569596,0.980442769884936,0.0096,0.953125,0.279998896153313,0.00858654687186455,-0.000869803870647612,0.000869803870647612,0.918166666666667,0.0605
10,20270818,20280818,"administrative_aliases","class_sampled",3000,30000,23,20,20,6,0.2,0,0.360935807579493,0.866610389481862,0.63536803784552,1,1,0,1,0.281181798918219,0.00740364410695904,0,0,0.905166666666667,0.0833333333333333
10,20270818,20280818,"unit_recodings","ordinary",3000,30000,23,23,20,6,0.2,0.184870256057064,0.372512488983865,0.86079630201274,0.642208809368677,0.987513553378144,0.97853668426193,0.0170666666666667,0.918158567774936,0.279846473613585,0.00873896941159324,-0.0010222264103763,0.0010222264103763,0.877333333333333,0.113
10,20270818,20280818,"unit_recodings","exact_deduplication",3000,30000,23,23,20,6,0.2,0.184870256057064,0.372512488983865,0.86079630201274,0.642208809368677,0.987513553378144,0.97853668426193,0.0170666666666667,0.918158567774936,0.279846473613585,0.00873896941159324,-0.0010222264103763,0.0010222264103763,0.877333333333333,0.113
10,20270818,20280818,"unit_recodings","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.187721588159926,0.352179796313089,0.870047185727402,0.638897344767219,0.990449302348622,0.980412066316013,0.0138,0.933301111648139,0.280509402301751,0.00807604072342721,-0.000359297722210272,0.000359297722210272,0.886,0.105166666666667
10,20270818,20280818,"unit_recodings","class_sampled",3000,30000,23,20,20,6,0.2,0,0.360935807579493,0.866610389481862,0.63536803784552,1,1,0,1,0.281181798918219,0.00740364410695904,0,0,0.905166666666667,0.0833333333333333
10,20270818,20280818,"complements","ordinary",3000,30000,23,23,20,6,0.2,0.178050256209525,0.35556376275871,0.891802515391799,0.654187843539764,0.991595149650715,0.978671545006968,0.0107333333333333,0.947735757182276,0.283958520061395,0.00462692296378248,0.00308982003743447,-0.00308982003743447,0.932166666666667,0.0605
10,20270818,20280818,"complements","exact_deduplication",3000,30000,23,23,20,6,0.2,0.178050256209525,0.35556376275871,0.891802515391799,0.654187843539764,0.991595149650715,0.978671545006968,0.0107333333333333,0.947735757182276,0.283958520061395,0.00462692296378248,0.00308982003743447,-0.00308982003743447,0.932166666666667,0.0605
10,20270818,20280818,"complements","dimension_adjusted_mtry",3000,30000,23,23,20,7,0.2,0.205749121794518,0.337692639128661,0.893179920629323,0.642787236007986,0.989645647929945,0.977701190181001,0.0106,0.948368241597662,0.283068727873003,0.00551671515217478,0.00220002784904216,-0.00220002784904216,0.929,0.061
