"sample","scenario","seed","raw_column","raw_name","class_id","representative","representative_name"
"simulation","canonical",10,10,"x10",2,TRUE,"x10"
"simulation","canonical",10,11,"x11",11,TRUE,"x11"
"simulation","canonical",10,12,"x12",5,TRUE,"x12"
"simulation","canonical",10,13,"x13",7,TRUE,"x13"
"simulation","canonical",10,14,"x14",19,TRUE,"x14"
"simulation","canonical",10,15,"x15",9,TRUE,"x15"
"simulation","canonical",10,16,"x16",14,TRUE,"x16"
"simulation","canonical",10,17,"x17",4,TRUE,"x17"
"simulation","canonical",10,18,"x18",12,TRUE,"x18"
"simulation","canonical",10,19,"x19",18,TRUE,"x19"
"simulation","canonical",10,20,"x20",3,TRUE,"x20"
"simulation","administrative_aliases",10,1,"x01",16,TRUE,"x01"
"simulation","administrative_aliases",10,2,"x02",6,TRUE,"x02"
"simulation","administrative_aliases",10,3,"x03",15,TRUE,"x03"
"simulation","administrative_aliases",10,4,"x04",10,TRUE,"x04"
"simulation","administrative_aliases",10,5,"x05",17,TRUE,"x05"
"simulation","administrative_aliases",10,6,"x06",8,TRUE,"x06"
"simulation","administrative_aliases",10,7,"x07",13,TRUE,"x07"
"simulation","administrative_aliases",10,8,"x08",1,TRUE,"x08"
"simulation","administrative_aliases",10,9,"x09",20,TRUE,"x09"
"simulation","administrative_aliases",10,10,"x10",2,TRUE,"x10"
"simulation","administrative_aliases",10,11,"x11",11,TRUE,"x11"
"simulation","administrative_aliases",10,12,"x12",5,TRUE,"x12"
"simulation","administrative_aliases",10,13,"x13",7,TRUE,"x13"
"simulation","administrative_aliases",10,14,"x14",19,TRUE,"x14"
"simulation","administrative_aliases",10,15,"x15",9,TRUE,"x15"
"simulation","administrative_aliases",10,16,"x16",14,TRUE,"x16"
"simulation","administrative_aliases",10,17,"x17",4,TRUE,"x17"
"simulation","administrative_aliases",10,18,"x18",12,TRUE,"x18"
"simulation","administrative_aliases",10,19,"x19",18,TRUE,"x19"
"simulation","administrative_aliases",10,20,"x20",3,TRUE,"x20"
"simulation","administrative_aliases",10,21,"x01__admin_alias",16,FALSE,"x01"
"simulation","administrative_aliases",10,22,"x08__admin_alias",1,FALSE,"x08"
"simulation","administrative_aliases",10,23,"x20__admin_alias",3,FALSE,"x20"
"simulation","unit_recodings",10,1,"x01",16,TRUE,"x01"
"simulation","unit_recodings",10,2,"x02",6,TRUE,"x02"
"simulation","unit_recodings",10,3,"x03",15,TRUE,"x03"
"simulation","unit_recodings",10,4,"x04",10,TRUE,"x04"
"simulation","unit_recodings",10,5,"x05",17,TRUE,"x05"
"simulation","unit_recodings",10,6,"x06",8,TRUE,"x06"
"simulation","unit_recodings",10,7,"x07",13,TRUE,"x07"
"simulation","unit_recodings",10,8,"x08",1,TRUE,"x08"
"simulation","unit_recodings",10,9,"x09",20,TRUE,"x09"
"simulation","unit_recodings",10,10,"x10",2,TRUE,"x10"
"simulation","unit_recodings",10,11,"x11",11,TRUE,"x11"
"simulation","unit_recodings",10,12,"x12",5,TRUE,"x12"
"simulation","unit_recodings",10,13,"x13",7,TRUE,"x13"
"simulation","unit_recodings",10,14,"x14",19,TRUE,"x14"
"simulation","unit_recodings",10,15,"x15",9,TRUE,"x15"
"simulation","unit_recodings",10,16,"x16",14,TRUE,"x16"
"simulation","unit_recodings",10,17,"x17",4,TRUE,"x17"
"simulation","unit_recodings",10,18,"x18",12,TRUE,"x18"
"simulation","unit_recodings",10,19,"x19",18,TRUE,"x19"
"simulation","unit_recodings",10,20,"x20",3,TRUE,"x20"
"simulation","unit_recodings",10,21,"x02__standardized",6,FALSE,"x02"
"simulation","unit_recodings",10,22,"x05__standardized",17,FALSE,"x05"
"simulation","unit_recodings",10,23,"x06__standardized",8,FALSE,"x06"
"simulation","complements",10,1,"x01",16,TRUE,"x01"
"simulation","complements",10,2,"x02",6,TRUE,"x02"
"simulation","complements",10,3,"x03",15,TRUE,"x03"
"simulation","complements",10,4,"x04",10,TRUE,"x04"
"simulation","complements",10,5,"x05",17,TRUE,"x05"
"simulation","complements",10,6,"x06",8,TRUE,"x06"
"simulation","complements",10,7,"x07",13,TRUE,"x07"
"simulation","complements",10,8,"x08",1,TRUE,"x08"
"simulation","complements",10,9,"x09",20,TRUE,"x09"
"simulation","complements",10,10,"x10",2,TRUE,"x10"
"simulation","complements",10,11,"x11",11,TRUE,"x11"
"simulation","complements",10,12,"x12",5,TRUE,"x12"
"simulation","complements",10,13,"x13",7,TRUE,"x13"
"simulation","complements",10,14,"x14",19,TRUE,"x14"
"simulation","complements",10,15,"x15",9,TRUE,"x15"
"simulation","complements",10,16,"x16",14,TRUE,"x16"
"simulation","complements",10,17,"x17",4,TRUE,"x17"
"simulation","complements",10,18,"x18",12,TRUE,"x18"
"simulation","complements",10,19,"x19",18,TRUE,"x19"
"simulation","complements",10,20,"x20",3,TRUE,"x20"
"simulation","complements",10,21,"x03__complement",15,FALSE,"x03"
"simulation","complements",10,22,"x07__complement",13,FALSE,"x07"
"simulation","complements",10,23,"x09__complement",20,FALSE,"x09"
"simulation","raw_log_rank",10,1,"x01",16,TRUE,"x01"
"simulation","raw_log_rank",10,2,"x02",6,TRUE,"x02"
"simulation","raw_log_rank",10,3,"x03",15,TRUE,"x03"
"simulation","raw_log_rank",10,4,"x04",10,TRUE,"x04"
"simulation","raw_log_rank",10,5,"x05",17,TRUE,"x05"
"simulation","raw_log_rank",10,6,"x06",8,TRUE,"x06"
"simulation","raw_log_rank",10,7,"x07",13,TRUE,"x07"
"simulation","raw_log_rank",10,8,"x08",1,TRUE,"x08"
"simulation","raw_log_rank",10,9,"x09",20,TRUE,"x09"
"simulation","raw_log_rank",10,10,"x10",2,TRUE,"x10"
"simulation","raw_log_rank",10,11,"x11",11,TRUE,"x11"
"simulation","raw_log_rank",10,12,"x12",5,TRUE,"x12"
"simulation","raw_log_rank",10,13,"x13",7,TRUE,"x13"
"simulation","raw_log_rank",10,14,"x14",19,TRUE,"x14"
"simulation","raw_log_rank",10,15,"x15",9,TRUE,"x15"
"simulation","raw_log_rank",10,16,"x16",14,TRUE,"x16"
"simulation","raw_log_rank",10,17,"x17",4,TRUE,"x17"
"simulation","raw_log_rank",10,18,"x18",12,TRUE,"x18"
"simulation","raw_log_rank",10,19,"x19",18,TRUE,"x19"
"simulation","raw_log_rank",10,20,"x20",3,TRUE,"x20"
"simulation","raw_log_rank",10,21,"x01__log",16,FALSE,"x01"
"simulation","raw_log_rank",10,22,"x01__rank",16,FALSE,"x01"
"simulation","raw_log_rank",10,23,"x02__log",6,FALSE,"x02"
"simulation","raw_log_rank",10,24,"x02__rank",6,FALSE,"x02"
"simulation","raw_log_rank",10,25,"x03__log",15,FALSE,"x03"
"simulation","raw_log_rank",10,26,"x03__rank",15,FALSE,"x03"
"simulation","routine_bundle",10,1,"x01",16,TRUE,"x01"
"simulation","routine_bundle",10,2,"x02",6,TRUE,"x02"
"simulation","routine_bundle",10,3,"x03",15,TRUE,"x03"
"simulation","routine_bundle",10,4,"x04",10,TRUE,"x04"
"simulation","routine_bundle",10,5,"x05",17,TRUE,"x05"
"simulation","routine_bundle",10,6,"x06",8,TRUE,"x06"
"simulation","routine_bundle",10,7,"x07",13,TRUE,"x07"
"simulation","routine_bundle",10,8,"x08",1,TRUE,"x08"
"simulation","routine_bundle",10,9,"x09",20,TRUE,"x09"
"simulation","routine_bundle",10,10,"x10",2,TRUE,"x10"
"simulation","routine_bundle",10,11,"x11",11,TRUE,"x11"
"simulation","routine_bundle",10,12,"x12",5,TRUE,"x12"
"simulation","routine_bundle",10,13,"x13",7,TRUE,"x13"
"simulation","routine_bundle",10,14,"x14",19,TRUE,"x14"
"simulation","routine_bundle",10,15,"x15",9,TRUE,"x15"
"simulation","routine_bundle",10,16,"x16",14,TRUE,"x16"
"simulation","routine_bundle",10,17,"x17",4,TRUE,"x17"
"simulation","routine_bundle",10,18,"x18",12,TRUE,"x18"
"simulation","routine_bundle",10,19,"x19",18,TRUE,"x19"
"simulation","routine_bundle",10,20,"x20",3,TRUE,"x20"
"simulation","routine_bundle",10,21,"x01__admin_alias",16,FALSE,"x01"
"simulation","routine_bundle",10,22,"x08__admin_alias",1,FALSE,"x08"
"simulation","routine_bundle",10,23,"x20__admin_alias",3,FALSE,"x20"
"simulation","routine_bundle",10,24,"x02__standardized",6,FALSE,"x02"
"simulation","routine_bundle",10,25,"x05__standardized",17,FALSE,"x05"
"simulation","routine_bundle",10,26,"x06__standardized",8,FALSE,"x06"
"simulation","routine_bundle",10,27,"x03__complement",15,FALSE,"x03"
"simulation","routine_bundle",10,28,"x07__complement",13,FALSE,"x07"
"simulation","routine_bundle",10,29,"x09__complement",20,FALSE,"x09"
"simulation","routine_bundle",10,30,"x01__log",16,FALSE,"x01"
"simulation","routine_bundle",10,31,"x01__rank",16,FALSE,"x01"
"simulation","routine_bundle",10,32,"x02__log",6,FALSE,"x02"
"simulation","routine_bundle",10,33,"x02__rank",6,FALSE,"x02"
"simulation","routine_bundle",10,34,"x03__log",15,FALSE,"x03"
"simulation","routine_bundle",10,35,"x03__rank",15,FALSE,"x03"
"simulation","canonical",11,1,"x01",20,TRUE,"x01"
"simulation","canonical",11,2,"x02",5,TRUE,"x02"
"simulation","canonical",11,3,"x03",11,TRUE,"x03"
"simulation","canonical",11,4,"x04",4,TRUE,"x04"
"simulation","canonical",11,5,"x05",18,TRUE,"x05"
"simulation","canonical",11,6,"x06",1,TRUE,"x06"
"simulation","canonical",11,7,"x07",9,TRUE,"x07"
"simulation","canonical",11,8,"x08",3,TRUE,"x08"
"simulation","canonical",11,9,"x09",15,TRUE,"x09"
"simulation","canonical",11,10,"x10",13,TRUE,"x10"
"simulation","canonical",11,11,"x11",17,TRUE,"x11"
"simulation","canonical",11,12,"x12",12,TRUE,"x12"
"simulation","canonical",11,13,"x13",6,TRUE,"x13"
"simulation","canonical",11,14,"x14",19,TRUE,"x14"
"simulation","canonical",11,15,"x15",10,TRUE,"x15"
"simulation","canonical",11,16,"x16",14,TRUE,"x16"
"simulation","canonical",11,17,"x17",16,TRUE,"x17"
"simulation","canonical",11,18,"x18",7,TRUE,"x18"
"simulation","canonical",11,19,"x19",8,TRUE,"x19"
"simulation","canonical",11,20,"x20",2,TRUE,"x20"
"simulation","administrative_aliases",11,1,"x01",20,TRUE,"x01"
"simulation","administrative_aliases",11,2,"x02",5,TRUE,"x02"
"simulation","administrative_aliases",11,3,"x03",11,TRUE,"x03"
"simulation","administrative_aliases",11,4,"x04",4,TRUE,"x04"
"simulation","administrative_aliases",11,5,"x05",18,TRUE,"x05"
"simulation","administrative_aliases",11,6,"x06",1,TRUE,"x06"
"simulation","administrative_aliases",11,7,"x07",9,TRUE,"x07"
"simulation","administrative_aliases",11,8,"x08",3,TRUE,"x08"
"simulation","administrative_aliases",11,9,"x09",15,TRUE,"x09"
"simulation","administrative_aliases",11,10,"x10",13,TRUE,"x10"
"simulation","administrative_aliases",11,11,"x11",17,TRUE,"x11"
"simulation","administrative_aliases",11,12,"x12",12,TRUE,"x12"
"simulation","administrative_aliases",11,13,"x13",6,TRUE,"x13"
"simulation","administrative_aliases",11,14,"x14",19,TRUE,"x14"
"simulation","administrative_aliases",11,15,"x15",10,TRUE,"x15"
"simulation","administrative_aliases",11,16,"x16",14,TRUE,"x16"
"simulation","administrative_aliases",11,17,"x17",16,TRUE,"x17"
"simulation","administrative_aliases",11,18,"x18",7,TRUE,"x18"
"simulation","administrative_aliases",11,19,"x19",8,TRUE,"x19"
"simulation","administrative_aliases",11,20,"x20",2,TRUE,"x20"
"simulation","administrative_aliases",11,21,"x01__admin_alias",20,FALSE,"x01"
"simulation","administrative_aliases",11,22,"x08__admin_alias",3,FALSE,"x08"
"simulation","administrative_aliases",11,23,"x20__admin_alias",2,FALSE,"x20"
"simulation","unit_recodings",11,1,"x01",20,TRUE,"x01"
"simulation","unit_recodings",11,2,"x02",5,TRUE,"x02"
"simulation","unit_recodings",11,3,"x03",11,TRUE,"x03"
"simulation","unit_recodings",11,4,"x04",4,TRUE,"x04"
"simulation","unit_recodings",11,5,"x05",18,TRUE,"x05"
"simulation","unit_recodings",11,6,"x06",1,TRUE,"x06"
"simulation","unit_recodings",11,7,"x07",9,TRUE,"x07"
"simulation","unit_recodings",11,8,"x08",3,TRUE,"x08"
"simulation","unit_recodings",11,9,"x09",15,TRUE,"x09"
"simulation","unit_recodings",11,10,"x10",13,TRUE,"x10"
"simulation","unit_recodings",11,11,"x11",17,TRUE,"x11"
"simulation","unit_recodings",11,12,"x12",12,TRUE,"x12"
"simulation","unit_recodings",11,13,"x13",6,TRUE,"x13"
"simulation","unit_recodings",11,14,"x14",19,TRUE,"x14"
"simulation","unit_recodings",11,15,"x15",10,TRUE,"x15"
"simulation","unit_recodings",11,16,"x16",14,TRUE,"x16"
"simulation","unit_recodings",11,17,"x17",16,TRUE,"x17"
"simulation","unit_recodings",11,18,"x18",7,TRUE,"x18"
"simulation","unit_recodings",11,19,"x19",8,TRUE,"x19"
"simulation","unit_recodings",11,20,"x20",2,TRUE,"x20"
"simulation","unit_recodings",11,21,"x02__standardized",5,FALSE,"x02"
"simulation","unit_recodings",11,22,"x05__standardized",18,FALSE,"x05"
"simulation","unit_recodings",11,23,"x06__standardized",1,FALSE,"x06"
"simulation","complements",11,1,"x01",20,TRUE,"x01"
"simulation","complements",11,2,"x02",5,TRUE,"x02"
"simulation","complements",11,3,"x03",11,TRUE,"x03"
"simulation","complements",11,4,"x04",4,TRUE,"x04"
"simulation","complements",11,5,"x05",18,TRUE,"x05"
"simulation","complements",11,6,"x06",1,TRUE,"x06"
"simulation","complements",11,7,"x07",9,TRUE,"x07"
"simulation","complements",11,8,"x08",3,TRUE,"x08"
"simulation","complements",11,9,"x09",15,TRUE,"x09"
"simulation","complements",11,10,"x10",13,TRUE,"x10"
"simulation","complements",11,11,"x11",17,TRUE,"x11"
"simulation","complements",11,12,"x12",12,TRUE,"x12"
"simulation","complements",11,13,"x13",6,TRUE,"x13"
"simulation","complements",11,14,"x14",19,TRUE,"x14"
"simulation","complements",11,15,"x15",10,TRUE,"x15"
"simulation","complements",11,16,"x16",14,TRUE,"x16"
"simulation","complements",11,17,"x17",16,TRUE,"x17"
"simulation","complements",11,18,"x18",7,TRUE,"x18"
"simulation","complements",11,19,"x19",8,TRUE,"x19"
"simulation","complements",11,20,"x20",2,TRUE,"x20"
"simulation","complements",11,21,"x03__complement",11,FALSE,"x03"
"simulation","complements",11,22,"x07__complement",9,FALSE,"x07"
"simulation","complements",11,23,"x09__complement",15,FALSE,"x09"
"simulation","raw_log_rank",11,1,"x01",20,TRUE,"x01"
"simulation","raw_log_rank",11,2,"x02",5,TRUE,"x02"
"simulation","raw_log_rank",11,3,"x03",11,TRUE,"x03"
"simulation","raw_log_rank",11,4,"x04",4,TRUE,"x04"
"simulation","raw_log_rank",11,5,"x05",18,TRUE,"x05"
"simulation","raw_log_rank",11,6,"x06",1,TRUE,"x06"
"simulation","raw_log_rank",11,7,"x07",9,TRUE,"x07"
"simulation","raw_log_rank",11,8,"x08",3,TRUE,"x08"
"simulation","raw_log_rank",11,9,"x09",15,TRUE,"x09"
"simulation","raw_log_rank",11,10,"x10",13,TRUE,"x10"
"simulation","raw_log_rank",11,11,"x11",17,TRUE,"x11"
"simulation","raw_log_rank",11,12,"x12",12,TRUE,"x12"
"simulation","raw_log_rank",11,13,"x13",6,TRUE,"x13"
"simulation","raw_log_rank",11,14,"x14",19,TRUE,"x14"
"simulation","raw_log_rank",11,15,"x15",10,TRUE,"x15"
"simulation","raw_log_rank",11,16,"x16",14,TRUE,"x16"
"simulation","raw_log_rank",11,17,"x17",16,TRUE,"x17"
"simulation","raw_log_rank",11,18,"x18",7,TRUE,"x18"
"simulation","raw_log_rank",11,19,"x19",8,TRUE,"x19"
"simulation","raw_log_rank",11,20,"x20",2,TRUE,"x20"
"simulation","raw_log_rank",11,21,"x01__log",20,FALSE,"x01"
"simulation","raw_log_rank",11,22,"x01__rank",20,FALSE,"x01"
"simulation","raw_log_rank",11,23,"x02__log",5,FALSE,"x02"
"simulation","raw_log_rank",11,24,"x02__rank",5,FALSE,"x02"
"simulation","raw_log_rank",11,25,"x03__log",11,FALSE,"x03"
"simulation","raw_log_rank",11,26,"x03__rank",11,FALSE,"x03"
"simulation","routine_bundle",11,1,"x01",20,TRUE,"x01"
"simulation","routine_bundle",11,2,"x02",5,TRUE,"x02"
"simulation","routine_bundle",11,3,"x03",11,TRUE,"x03"
"simulation","routine_bundle",11,4,"x04",4,TRUE,"x04"
"simulation","routine_bundle",11,5,"x05",18,TRUE,"x05"
"simulation","routine_bundle",11,6,"x06",1,TRUE,"x06"
"simulation","routine_bundle",11,7,"x07",9,TRUE,"x07"
"simulation","routine_bundle",11,8,"x08",3,TRUE,"x08"
"simulation","routine_bundle",11,9,"x09",15,TRUE,"x09"
"simulation","routine_bundle",11,10,"x10",13,TRUE,"x10"
"simulation","routine_bundle",11,11,"x11",17,TRUE,"x11"
"simulation","routine_bundle",11,12,"x12",12,TRUE,"x12"
"simulation","routine_bundle",11,13,"x13",6,TRUE,"x13"
"simulation","routine_bundle",11,14,"x14",19,TRUE,"x14"
"simulation","routine_bundle",11,15,"x15",10,TRUE,"x15"
"simulation","routine_bundle",11,16,"x16",14,TRUE,"x16"
"simulation","routine_bundle",11,17,"x17",16,TRUE,"x17"
"simulation","routine_bundle",11,18,"x18",7,TRUE,"x18"
"simulation","routine_bundle",11,19,"x19",8,TRUE,"x19"
"simulation","routine_bundle",11,20,"x20",2,TRUE,"x20"
"simulation","routine_bundle",11,21,"x01__admin_alias",20,FALSE,"x01"
"simulation","routine_bundle",11,22,"x08__admin_alias",3,FALSE,"x08"
"simulation","routine_bundle",11,23,"x20__admin_alias",2,FALSE,"x20"
"simulation","routine_bundle",11,24,"x02__standardized",5,FALSE,"x02"
"simulation","routine_bundle",11,25,"x05__standardized",18,FALSE,"x05"
"simulation","routine_bundle",11,26,"x06__standardized",1,FALSE,"x06"
"simulation","routine_bundle",11,27,"x03__complement",11,FALSE,"x03"
"simulation","routine_bundle",11,28,"x07__complement",9,FALSE,"x07"
"simulation","routine_bundle",11,29,"x09__complement",15,FALSE,"x09"
"simulation","routine_bundle",11,30,"x01__log",20,FALSE,"x01"
"simulation","routine_bundle",11,31,"x01__rank",20,FALSE,"x01"
"simulation","routine_bundle",11,32,"x02__log",5,FALSE,"x02"
"simulation","routine_bundle",11,33,"x02__rank",5,FALSE,"x02"
"simulation","routine_bundle",11,34,"x03__log",11,FALSE,"x03"
"simulation","routine_bundle",11,35,"x03__rank",11,FALSE,"x03"
"simulation","canonical",12,1,"x01",19,TRUE,"x01"
"simulation","canonical",12,2,"x02",5,TRUE,"x02"
"simulation","canonical",12,3,"x03",18,TRUE,"x03"
"simulation","canonical",12,4,"x04",10,TRUE,"x04"
"simulation","canonical",12,5,"x05",13,TRUE,"x05"
"simulation","canonical",12,6,"x06",14,TRUE,"x06"
"simulation","canonical",12,7,"x07",4,TRUE,"x07"
"simulation","canonical",12,8,"x08",1,TRUE,"x08"
"simulation","canonical",12,9,"x09",11,TRUE,"x09"
"simulation","canonical",12,10,"x10",15,TRUE,"x10"
"simulation","canonical",12,11,"x11",7,TRUE,"x11"
"simulation","canonical",12,12,"x12",3,TRUE,"x12"
"simulation","canonical",12,13,"x13",2,TRUE,"x13"
"simulation","canonical",12,14,"x14",17,TRUE,"x14"
"simulation","canonical",12,15,"x15",20,TRUE,"x15"
"simulation","canonical",12,16,"x16",9,TRUE,"x16"
"simulation","canonical",12,17,"x17",8,TRUE,"x17"
"simulation","canonical",12,18,"x18",6,TRUE,"x18"
"simulation","canonical",12,19,"x19",12,TRUE,"x19"
"simulation","canonical",12,20,"x20",16,TRUE,"x20"
"simulation","administrative_aliases",12,1,"x01",19,TRUE,"x01"
"simulation","administrative_aliases",12,2,"x02",5,TRUE,"x02"
"simulation","administrative_aliases",12,3,"x03",18,TRUE,"x03"
"simulation","administrative_aliases",12,4,"x04",10,TRUE,"x04"
"simulation","administrative_aliases",12,5,"x05",13,TRUE,"x05"
"simulation","administrative_aliases",12,6,"x06",14,TRUE,"x06"
"simulation","administrative_aliases",12,7,"x07",4,TRUE,"x07"
"simulation","administrative_aliases",12,8,"x08",1,TRUE,"x08"
"simulation","administrative_aliases",12,9,"x09",11,TRUE,"x09"
"simulation","administrative_aliases",12,10,"x10",15,TRUE,"x10"
"simulation","administrative_aliases",12,11,"x11",7,TRUE,"x11"
"simulation","administrative_aliases",12,12,"x12",3,TRUE,"x12"
"simulation","administrative_aliases",12,13,"x13",2,TRUE,"x13"
"simulation","administrative_aliases",12,14,"x14",17,TRUE,"x14"
"simulation","administrative_aliases",12,15,"x15",20,TRUE,"x15"
"simulation","administrative_aliases",12,16,"x16",9,TRUE,"x16"
"simulation","administrative_aliases",12,17,"x17",8,TRUE,"x17"
"simulation","administrative_aliases",12,18,"x18",6,TRUE,"x18"
"simulation","administrative_aliases",12,19,"x19",12,TRUE,"x19"
"simulation","administrative_aliases",12,20,"x20",16,TRUE,"x20"
"simulation","administrative_aliases",12,21,"x01__admin_alias",19,FALSE,"x01"
"simulation","administrative_aliases",12,22,"x08__admin_alias",1,FALSE,"x08"
"simulation","administrative_aliases",12,23,"x20__admin_alias",16,FALSE,"x20"
"simulation","unit_recodings",12,1,"x01",19,TRUE,"x01"
"simulation","unit_recodings",12,2,"x02",5,TRUE,"x02"
"simulation","unit_recodings",12,3,"x03",18,TRUE,"x03"
"simulation","unit_recodings",12,4,"x04",10,TRUE,"x04"
"simulation","unit_recodings",12,5,"x05",13,TRUE,"x05"
"simulation","unit_recodings",12,6,"x06",14,TRUE,"x06"
"simulation","unit_recodings",12,7,"x07",4,TRUE,"x07"
"simulation","unit_recodings",12,8,"x08",1,TRUE,"x08"
"simulation","unit_recodings",12,9,"x09",11,TRUE,"x09"
"simulation","unit_recodings",12,10,"x10",15,TRUE,"x10"
"simulation","unit_recodings",12,11,"x11",7,TRUE,"x11"
"simulation","unit_recodings",12,12,"x12",3,TRUE,"x12"
"simulation","unit_recodings",12,13,"x13",2,TRUE,"x13"
"simulation","unit_recodings",12,14,"x14",17,TRUE,"x14"
"simulation","unit_recodings",12,15,"x15",20,TRUE,"x15"
"simulation","unit_recodings",12,16,"x16",9,TRUE,"x16"
"simulation","unit_recodings",12,17,"x17",8,TRUE,"x17"
"simulation","unit_recodings",12,18,"x18",6,TRUE,"x18"
"simulation","unit_recodings",12,19,"x19",12,TRUE,"x19"
"simulation","unit_recodings",12,20,"x20",16,TRUE,"x20"
"simulation","unit_recodings",12,21,"x02__standardized",5,FALSE,"x02"
"simulation","unit_recodings",12,22,"x05__standardized",13,FALSE,"x05"
"simulation","unit_recodings",12,23,"x06__standardized",14,FALSE,"x06"
"simulation","complements",12,1,"x01",19,TRUE,"x01"
"simulation","complements",12,2,"x02",5,TRUE,"x02"
"simulation","complements",12,3,"x03",18,TRUE,"x03"
"simulation","complements",12,4,"x04",10,TRUE,"x04"
"simulation","complements",12,5,"x05",13,TRUE,"x05"
"simulation","complements",12,6,"x06",14,TRUE,"x06"
"simulation","complements",12,7,"x07",4,TRUE,"x07"
"simulation","complements",12,8,"x08",1,TRUE,"x08"
"simulation","complements",12,9,"x09",11,TRUE,"x09"
"simulation","complements",12,10,"x10",15,TRUE,"x10"
"simulation","complements",12,11,"x11",7,TRUE,"x11"
"simulation","complements",12,12,"x12",3,TRUE,"x12"
"simulation","complements",12,13,"x13",2,TRUE,"x13"
"simulation","complements",12,14,"x14",17,TRUE,"x14"
"simulation","complements",12,15,"x15",20,TRUE,"x15"
"simulation","complements",12,16,"x16",9,TRUE,"x16"
"simulation","complements",12,17,"x17",8,TRUE,"x17"
"simulation","complements",12,18,"x18",6,TRUE,"x18"
"simulation","complements",12,19,"x19",12,TRUE,"x19"
"simulation","complements",12,20,"x20",16,TRUE,"x20"
"simulation","complements",12,21,"x03__complement",18,FALSE,"x03"
"simulation","complements",12,22,"x07__complement",4,FALSE,"x07"
"simulation","complements",12,23,"x09__complement",11,FALSE,"x09"
"simulation","raw_log_rank",12,1,"x01",19,TRUE,"x01"
"simulation","raw_log_rank",12,2,"x02",5,TRUE,"x02"
"simulation","raw_log_rank",12,3,"x03",18,TRUE,"x03"
"simulation","raw_log_rank",12,4,"x04",10,TRUE,"x04"
"simulation","raw_log_rank",12,5,"x05",13,TRUE,"x05"
"simulation","raw_log_rank",12,6,"x06",14,TRUE,"x06"
"simulation","raw_log_rank",12,7,"x07",4,TRUE,"x07"
"simulation","raw_log_rank",12,8,"x08",1,TRUE,"x08"
"simulation","raw_log_rank",12,9,"x09",11,TRUE,"x09"
"simulation","raw_log_rank",12,10,"x10",15,TRUE,"x10"
"simulation","raw_log_rank",12,11,"x11",7,TRUE,"x11"
"simulation","raw_log_rank",12,12,"x12",3,TRUE,"x12"
"simulation","raw_log_rank",12,13,"x13",2,TRUE,"x13"
"simulation","raw_log_rank",12,14,"x14",17,TRUE,"x14"
"simulation","raw_log_rank",12,15,"x15",20,TRUE,"x15"
"simulation","raw_log_rank",12,16,"x16",9,TRUE,"x16"
"simulation","raw_log_rank",12,17,"x17",8,TRUE,"x17"
"simulation","raw_log_rank",12,18,"x18",6,TRUE,"x18"
"simulation","raw_log_rank",12,19,"x19",12,TRUE,"x19"
"simulation","raw_log_rank",12,20,"x20",16,TRUE,"x20"
"simulation","raw_log_rank",12,21,"x01__log",19,FALSE,"x01"
"simulation","raw_log_rank",12,22,"x01__rank",19,FALSE,"x01"
"simulation","raw_log_rank",12,23,"x02__log",5,FALSE,"x02"
"simulation","raw_log_rank",12,24,"x02__rank",5,FALSE,"x02"
"simulation","raw_log_rank",12,25,"x03__log",18,FALSE,"x03"
"simulation","raw_log_rank",12,26,"x03__rank",18,FALSE,"x03"
"simulation","routine_bundle",12,1,"x01",19,TRUE,"x01"
"simulation","routine_bundle",12,2,"x02",5,TRUE,"x02"
"simulation","routine_bundle",12,3,"x03",18,TRUE,"x03"
"simulation","routine_bundle",12,4,"x04",10,TRUE,"x04"
"simulation","routine_bundle",12,5,"x05",13,TRUE,"x05"
"simulation","routine_bundle",12,6,"x06",14,TRUE,"x06"
"simulation","routine_bundle",12,7,"x07",4,TRUE,"x07"
"simulation","routine_bundle",12,8,"x08",1,TRUE,"x08"
"simulation","routine_bundle",12,9,"x09",11,TRUE,"x09"
"simulation","routine_bundle",12,10,"x10",15,TRUE,"x10"
"simulation","routine_bundle",12,11,"x11",7,TRUE,"x11"
"simulation","routine_bundle",12,12,"x12",3,TRUE,"x12"
"simulation","routine_bundle",12,13,"x13",2,TRUE,"x13"
"simulation","routine_bundle",12,14,"x14",17,TRUE,"x14"
"simulation","routine_bundle",12,15,"x15",20,TRUE,"x15"
"simulation","routine_bundle",12,16,"x16",9,TRUE,"x16"
"simulation","routine_bundle",12,17,"x17",8,TRUE,"x17"
"simulation","routine_bundle",12,18,"x18",6,TRUE,"x18"
"simulation","routine_bundle",12,19,"x19",12,TRUE,"x19"
"simulation","routine_bundle",12,20,"x20",16,TRUE,"x20"
"simulation","routine_bundle",12,21,"x01__admin_alias",19,FALSE,"x01"
"simulation","routine_bundle",12,22,"x08__admin_alias",1,FALSE,"x08"
"simulation","routine_bundle",12,23,"x20__admin_alias",16,FALSE,"x20"
"simulation","routine_bundle",12,24,"x02__standardized",5,FALSE,"x02"
"simulation","routine_bundle",12,25,"x05__standardized",13,FALSE,"x05"
"simulation","routine_bundle",12,26,"x06__standardized",14,FALSE,"x06"
"simulation","routine_bundle",12,27,"x03__complement",18,FALSE,"x03"
"simulation","routine_bundle",12,28,"x07__complement",4,FALSE,"x07"
"simulation","routine_bundle",12,29,"x09__complement",11,FALSE,"x09"
